"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Strasbourg",2016,1,357409,3720.43,1.78,0,24.01,1.83,52.86,41.38,8.74,0,2.74,66.03,1.93,18.74,13,3941406.902,314555,7.98,48.98,1.16,17.44,32.43,234443,61232,0,18880,3.83,"20260303_140857",19714,24152779
"Strasbourg",2016,2,357409,3712.18,1.78,0,23.85,1.9,51.85,40.6,8.59,0,2.67,65.28,2.89,18.66,12.87,3941406.902,314555,7.98,48.98,1.16,17.44,32.43,234443,61232,0,18880,3.83,"20260303_140857",19714,24780433
"Strasbourg",2019,1,357409,3643.43,1.74,-2.07,23.07,1.86,56.62,41.18,9.16,0.08,6.19,67.82,2.08,17.98,11.93,4231214.135,368271,8.7,51.49,1.81,15.89,30.8,255290,77908,554,34519,3.83,"20260303_140857",19702,25146912
"Strasbourg",2019,2,357409,3631.32,1.74,-2.18,22.8,1.92,55.11,40.17,8.83,0.08,6.03,66.78,3.62,17.76,11.65,4231214.135,368271,8.7,51.49,1.81,15.89,30.8,255290,77908,554,34519,3.83,"20260303_140857",19703,26128404
"Strasbourg",2021,1,357409,3579.09,1.71,-3.8,22.56,1.92,57.27,42.05,8.3,0.52,6.4,71.49,2.17,15.42,10.7,4354471.73,388999,8.93,54.35,1.86,14.33,29.47,272569,75347,4325,36758,3.83,"20260303_140857",19546,25912907
"Strasbourg",2021,2,357409,3559.94,1.7,-4.1,22.25,1.95,55.8,40.89,8.18,0.54,6.19,70.45,3.85,15.12,10.36,4354471.73,388999,8.93,54.35,1.86,14.33,29.47,272569,75347,4325,36758,3.83,"20260303_140857",19546,27071634
"Strasbourg",2024,1,357409,3533.69,1.69,-5.02,22.3,2.03,59.5,41.5,8.2,1.14,8.65,74.92,2.72,11.24,10.97,4587725.07,400422,8.73,56.8,2.98,11.5,28.73,264041,68005,9118,59258,3.83,"20260303_140857",19487,26029771
"Strasbourg",2024,2,357409,3512.18,1.68,-5.39,21.92,2.06,57.65,40.15,7.89,1.15,8.46,73.47,4.65,11,10.73,4587725.07,400422,8.73,56.8,2.98,11.5,28.73,264041,68005,9118,59258,3.83,"20260303_140857",19490,27089282
"Strasbourg",2026,1,357409,3511.52,1.67,-5.62,21.96,2.12,59.34,36.64,6.71,1.75,14.24,76.6,3.44,9.2,10.56,4727614.605,408505,8.64,58.61,4.15,9.32,27.93,227773,57888,12381,110463,3.83,"20260303_140857",19390,26585307
"Strasbourg",2026,2,357409,3490.45,1.66,-5.97,21.52,2.22,57.01,35.41,6.32,1.69,13.6,74.52,6.15,9.05,10.08,4727614.605,408505,8.64,58.61,4.15,9.32,27.93,227773,57888,12381,110463,3.83,"20260303_140857",19394,27658016
