"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Strasbourg",2016,1,357409,3794.59,1.8,0,28.51,2.14,39.38,31.71,5.03,0,2.65,75.47,0.96,13.61,9.66,3941406.902,314555,7.98,48.98,1.16,17.44,32.43,234443,61232,0,18880,4.41,"20260302_173336",19696,313658032
"Strasbourg",2016,2,357409,3792.17,1.8,0,27.93,2.24,39.29,31.16,5.5,0,2.62,73.81,3.22,13.32,9.35,3941406.902,314555,7.98,48.98,1.16,17.44,32.43,234443,61232,0,18880,4.41,"20260302_173336",19702,336663828
"Strasbourg",2019,1,357409,3740.39,1.77,-1.43,27.52,2.23,43.37,32.53,5.51,0.1,5.22,77.89,1.22,11.46,9.24,4231214.135,368271,8.7,51.49,1.81,15.89,30.8,255290,77908,554,34519,4.41,"20260302_173336",19686,355424671
"Strasbourg",2019,2,357409,3731.68,1.77,-1.6,26.75,2.3,42.4,31.57,5.81,0.14,4.87,75.55,4.21,11.14,8.91,4231214.135,368271,8.7,51.49,1.81,15.89,30.8,255290,77908,554,34519,4.41,"20260302_173336",19693,387538077
"Strasbourg",2021,1,357409,3661.28,1.74,-3.51,26.41,2.28,45.56,34.1,4.83,0.28,6.35,80.73,1.47,9.84,7.74,4354471.73,388999,8.93,54.35,1.86,14.33,29.47,272569,75347,4325,36758,4.41,"20260302_173336",19522,378291524
"Strasbourg",2021,2,357409,3649,1.73,-3.78,25.61,2.28,45.05,33.28,5.3,0.39,6.09,78.24,4.46,9.57,7.51,4354471.73,388999,8.93,54.35,1.86,14.33,29.47,272569,75347,4325,36758,4.41,"20260302_173336",19537,418699205
"Strasbourg",2024,1,357409,3616.53,1.72,-4.69,25.76,2.41,49.38,36.27,4.52,0.62,7.98,83.05,1.9,7.75,7.14,4587725.07,400422,8.73,56.8,2.98,11.5,28.73,264041,68005,9118,59258,4.41,"20260302_173336",19473,396910857
"Strasbourg",2024,2,357409,3600.18,1.71,-5.06,24.82,2.43,48.57,35.2,4.72,0.72,7.93,80.27,5.39,7.44,6.76,4587725.07,400422,8.73,56.8,2.98,11.5,28.73,264041,68005,9118,59258,4.41,"20260302_173336",19482,437181602
"Strasbourg",2026,1,357409,3578.15,1.7,-5.7,25.23,2.5,49.54,32.16,3.59,0.55,13.24,84.21,2.29,6.47,6.82,4727614.605,408505,8.64,58.61,4.15,9.32,27.93,227773,57888,12381,110463,4.41,"20260302_173336",19380,434068834
"Strasbourg",2026,2,357409,3553.07,1.69,-6.31,24.03,2.54,49.13,31.95,4.14,0.77,12.26,80.24,7.04,6.25,6.27,4727614.605,408505,8.64,58.61,4.15,9.32,27.93,227773,57888,12381,110463,4.41,"20260302_173336",19388,483967543
