"city","year","lts","found_routes","access_15min_vol"
"bristol",16,1,20000,14367096
"bristol",18,1,20000,14896838
"bristol",20,1,19888,15386754
"bristol",22,1,19865,16478530
"bristol",24,1,19865,17124904
"bristol",26,1,19881,17406601
