"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"New York",2016,1,13524139,3761.68,1.77,0,23.69,1.37,59.97,23.93,28.7,5.98,1.37,56.67,5.12,15.89,22.23,3446345.994,383066,11.12,48.15,1.64,10.4,39.81,108054,198613,37017,39383,11.9,"20260303_100529",17013,95550115
"New York",2016,2,13524139,3761.53,1.77,0,23.53,1.36,59.1,23.89,27.9,5.92,1.38,55.87,6.44,15.74,21.85,3446345.994,383066,11.12,48.15,1.64,10.4,39.81,108054,198613,37017,39383,11.9,"20260303_100529",17013,98386806
"New York",2016,3,13524139,3727.07,1.75,0,22.52,1.38,56.05,23.15,26.17,5.28,1.45,51.7,5.97,21.84,20.4,3446345.994,383066,11.12,48.15,1.64,10.4,39.81,108054,198613,37017,39383,11.9,"20260303_100529",17013,115082112
"New York",2016,4,13524139,3421.26,1.61,0,18.5,1.17,31.35,13.65,13.72,2.76,1.22,31.28,2.09,12.64,53.89,3446345.994,383066,11.12,48.15,1.64,10.4,39.81,108054,198613,37017,39383,11.9,"20260303_100529",17013,182870193
"New York",2019,1,13524139,3734.83,1.76,-0.71,22.5,1.3,66.65,33.41,18.83,9.39,5.02,62.47,4.66,4.33,28.47,3683360.468,437255,11.87,54.83,2.73,7.05,35.38,151275,201435,68391,16154,11.9,"20260303_100529",16990,126405440
"New York",2019,2,13524139,3728.8,1.75,-0.87,22.36,1.34,65.65,33,18.57,9.05,5.04,61.93,5.68,4.27,28.05,3683360.468,437255,11.87,54.83,2.73,7.05,35.38,151275,201435,68391,16154,11.9,"20260303_100529",16990,128308212
"New York",2019,3,13524139,3709.6,1.75,-0.47,22.02,1.42,63.89,32.56,17.74,8.55,5.04,60.77,5.3,6.41,27.45,3683360.468,437255,11.87,54.83,2.73,7.05,35.38,151275,201435,68391,16154,11.9,"20260303_100529",16990,131248651
"New York",2019,4,13524139,3430.99,1.61,0.28,18.68,1.65,37.22,17.09,10.4,4.44,5.28,36.72,3,4.3,55.92,3683360.468,437255,11.87,54.83,2.73,7.05,35.38,151275,201435,68391,16154,11.9,"20260303_100529",17013,194847542
"New York",2021,1,13524139,3626.41,1.7,-3.6,21.52,1.24,70.45,41.1,16.43,7.35,5.58,67.64,3.89,3.61,24.81,3888239.007,604664,15.55,60.9,2.6,5.83,30.66,197921,255540,104113,47090,11.9,"20260303_100529",16943,135902387
"New York",2021,2,13524139,3619.56,1.7,-3.77,21.37,1.26,69.5,40.63,16.05,7.24,5.58,66.64,5.38,3.53,24.41,3888239.007,604664,15.55,60.9,2.6,5.83,30.66,197921,255540,104113,47090,11.9,"20260303_100529",16943,138514350
"New York",2021,3,13524139,3601.95,1.69,-3.36,21.15,1.29,68.34,40.1,15.55,7.12,5.57,65.94,5.19,4.88,23.95,3888239.007,604664,15.55,60.9,2.6,5.83,30.66,197921,255540,104113,47090,11.9,"20260303_100529",16943,140271182
