"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"New York",2018,1,13524139,3704.04,1.75,0,22.65,1.26,67.15,28.52,23.3,9.48,5.85,55.59,5.99,6.48,31.89,92.43,0.34,0.79,6.38,3459793.471,407410,11.78,50.77,3.65,6.9,38.69,117274,198718,65557,25861,3.83,"20260325_151930",16959,117266389
"New York",2020,1,13524139,3707.04,1.74,0.08,22.01,1.26,68.62,37.48,17.87,7.96,5.3,67.13,4.63,4.21,23.97,94.92,0.16,0.48,4.38,3809506.68,468190,12.29,58.46,2.6,6.56,32.38,162079,216580,70326,19206,3.83,"20260325_151930",16971,131394437
"New York",2022,1,13524139,3599.53,1.69,-2.82,21.51,1.32,70.73,41.66,16.24,6.86,5.96,68.76,5.08,2.72,23.39,95.75,0.32,0.34,3.55,3910399.591,538135,13.76,62.55,3.64,4.56,29.25,187927,229116,89227,31865,3.83,"20260325_151930",17062,137020372
