"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"New York",2016,1,13524139,3833.57,1.78,0,30.44,1.54,40.52,23.48,13.42,2.07,1.55,72.53,0.82,5.89,20.66,3446345.994,383066,11.12,48.15,1.64,10.4,39.81,108054,198613,37017,39383,5.62,"20260302_162806",17011,863012770
"New York",2016,2,13524139,3841.13,1.78,0,29.6,1.65,43.33,23.19,16.52,2.11,1.52,68.29,6.84,5.88,18.9,3446345.994,383066,11.12,48.15,1.64,10.4,39.81,108054,198613,37017,39383,5.62,"20260302_162806",17011,1009769273
"New York",2019,1,13524139,3876.23,1.79,1.11,28.84,1.83,47.42,26.69,10.53,4.86,5.34,79.91,1.29,1.82,16.92,3683360.468,437255,11.87,54.83,2.73,7.05,35.38,151275,201435,68391,16154,5.62,"20260302_162806",16972,1273905248
"New York",2019,2,13524139,3861.61,1.79,0.53,27.94,1.84,49.98,26.75,12.75,5.1,5.37,76.65,6.27,1.68,15.33,3683360.468,437255,11.87,54.83,2.73,7.05,35.38,151275,201435,68391,16154,5.62,"20260302_162806",16972,1589010384
"New York",2021,1,13524139,3758.54,1.74,-1.96,26.77,1.8,54.27,32.79,10.16,5.52,5.8,84.95,1.11,1.16,12.73,3888239.007,604664,15.55,60.9,2.6,5.83,30.66,197921,255540,104113,47090,5.62,"20260302_162806",16943,1745346561
"New York",2021,2,13524139,3753.7,1.74,-2.28,26,1.79,55.51,32.4,11.33,6,5.78,81.47,5.64,1.12,11.71,3888239.007,604664,15.55,60.9,2.6,5.83,30.66,197921,255540,104113,47090,5.62,"20260302_162806",16943,2531443202
"New York",2024,1,13524139,3753.84,1.72,-2.08,29.34,2.52,49.34,21.84,12.6,5.43,9.47,90.2,1.74,0.53,7.51,3853389.001,541941,14.06,63.19,5.79,3.81,27.21,188660,228946,83786,40548,5.62,"20260302_162806",17028,1525221319
"New York",2024,2,13524139,3756.23,1.73,-2.21,27.26,2.51,51.87,22.41,14.5,5.93,9.04,82.09,10.97,0.73,6.19,3853389.001,541941,14.06,63.19,5.79,3.81,27.21,188660,228946,83786,40548,5.62,"20260302_162806",17030,2224146673
"New York",2026,1,13524139,3743.37,1.72,-2.35,29.15,2.59,51.01,27.47,13.04,5,5.51,90.48,1.55,0.45,7.49,3947100.427,678470,17.19,64.5,5.84,2.95,26.71,237197,290903,95861,54510,5.62,"20260302_162806",17029,1395130445
"New York",2026,2,13524139,3733.42,1.72,-2.8,27.34,2.54,53.51,27.62,14.94,5.78,5.17,82.43,10.15,0.59,6.8,3947100.427,678470,17.19,64.5,5.84,2.95,26.71,237197,290903,95861,54510,5.62,"20260302_162806",17029,1830967291
