"city","year","lts","found_routes","access_15min_vol"
"dar es salaam",16,1,18146,2936210
"dar es salaam",18,1,19585,4803672
"dar es salaam",20,1,19589,4827717
"dar es salaam",22,1,19854,5576079
"dar es salaam",24,1,19867,5665067
"dar es salaam",26,1,19821,5379649
