"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"San Francisco",2018,1,2091036,3539.53,1.55,0,20.59,1.65,54.51,4.34,24.77,23.95,1.45,55.03,12.86,11.92,20.19,92.41,1.37,2.35,3.87,4749683.419,345337,7.27,57.5,11.16,9.54,21.8,44402,149015,133287,18633,6.76,"20260325_175021",19994,37740679
"San Francisco",2020,1,2091036,3486.17,1.52,-1.51,20.14,1.75,53.65,9.73,20.06,22.66,1.19,55.26,14.85,10.83,19.06,93.34,1.45,1.88,3.33,5075430.13,359327,7.08,60.63,11.7,8.17,19.5,60197,143230,134541,21358,6.76,"20260325_175021",20000,38337435
"San Francisco",2022,1,2091036,3440.05,1.5,-2.81,19.63,1.92,55.53,11.29,19.32,23.78,1.13,59.81,12.9,8.77,18.53,94.49,1.21,1.68,2.61,5134488.459,414605,8.07,62.93,10.82,8.04,18.21,70740,160040,166183,17643,6.76,"20260325_175021",19999,39617540
