"from_id","to_id","euclidean_distance","route_ci_strong_m","route_ci_medium_m","route_ci_weak_m","route_ci_foot_m","route_pct_lts1","route_pct_lts2","route_pct_lts3","route_pct_lts4","route_interruptions_count","total_duration_v16_v1","total_duration_v16_v2","total_duration_v19_v1","total_duration_v19_v2","total_duration_v21_v1","total_duration_v21_v2","total_duration_v24_v1","total_duration_v24_v2","total_duration_v26_v1","total_duration_v26_v2","total_distance_v16_v1","total_distance_v16_v2","total_distance_v19_v1","total_distance_v19_v2","total_distance_v21_v1","total_distance_v21_v2","total_distance_v24_v1","total_distance_v24_v2","total_distance_v26_v1","total_distance_v26_v2"
"10009","10009",970.890518592316,1038.602,0,0,0,86.86,0,0,13.14,0,12.1,12.1,NA,NA,NA,NA,NA,NA,NA,NA,1684,1684,NA,NA,NA,NA,NA,NA,NA,NA
"1001","1001",1454.29631060899,0,0,0,0,0,0,0,100,0,20.3,20.3,NA,NA,NA,NA,NA,NA,NA,NA,2055,2055,NA,NA,NA,NA,NA,NA,NA,NA
"10010","10010",4260.70633756303,820.549,547.96,0,0,81.02,9.95,6.05,2.99,2,53.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7000,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10011","10011",4021.80931129059,38.846,671.838,0,0,28.59,5.04,56.09,10.28,1,61.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4849,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10012","10012",4308.52672112444,8.117,185.274,0,272.543,69.47,0,27.67,2.86,0,55.2,55.2,NA,NA,NA,NA,NA,NA,NA,NA,6456,6456,NA,NA,NA,NA,NA,NA,NA,NA
"10013","10013",1562.56206680105,0,0,0,0,0,0,100,0,0,29.5,29.5,NA,NA,NA,NA,NA,NA,NA,NA,2013,2013,NA,NA,NA,NA,NA,NA,NA,NA
"10014","10014",953.686960231084,0,0,0,0,67.43,0,18.7,13.86,0,14.9,14.9,NA,NA,NA,NA,NA,NA,NA,NA,1843,1843,NA,NA,NA,NA,NA,NA,NA,NA
"10015","10015",1812.57065103618,0,0,0,0,4.85,0,30.86,64.29,0,65.5,65.5,NA,NA,NA,NA,NA,NA,NA,NA,4379,4379,NA,NA,NA,NA,NA,NA,NA,NA
"10016","10016",3872.75924784524,1388.735,0,0,0,67.97,0,16.11,15.92,0,66.1,66.1,NA,NA,NA,NA,NA,NA,NA,NA,7045,7045,NA,NA,NA,NA,NA,NA,NA,NA
"10017","10017",2280.42230825801,0,0,0,0,23.07,0,0.77,76.16,0,55,55,NA,NA,NA,NA,NA,NA,NA,NA,4263,4263,NA,NA,NA,NA,NA,NA,NA,NA
"10018","10018",2953.45658002775,3692.483,0,0,0,96.39,0,0,3.61,0,30.1,30.1,NA,NA,NA,NA,NA,NA,NA,NA,5548,5548,NA,NA,NA,NA,NA,NA,NA,NA
"10019","10019",4716.22285527723,0,613.648,0,0,45.49,24.25,30.25,0,1,96.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8770,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","1002",715.81643513523,0,0,0,0,0,0,0,100,0,16.1,16.1,NA,NA,NA,NA,NA,NA,NA,NA,1016,1016,NA,NA,NA,NA,NA,NA,NA,NA
"10020","10020",2846.28726143511,0,0,0,0,88.67,0,5.57,5.76,0,31.3,31.3,NA,NA,NA,NA,NA,NA,NA,NA,5004,5004,NA,NA,NA,NA,NA,NA,NA,NA
"10021","10021",933.776256574866,0,0,0,0,59.99,0,14.57,25.44,0,20.2,20.2,NA,NA,NA,NA,NA,NA,NA,NA,1964,1964,NA,NA,NA,NA,NA,NA,NA,NA
"10022","10022",2710.23707178973,990.497,0,0,0,86.56,0,13.44,0,0,27.8,27.8,NA,NA,NA,NA,NA,NA,NA,NA,3961,3961,NA,NA,NA,NA,NA,NA,NA,NA
"10023","10023",2034.76864767134,1226.32,0,0,0,86.28,0,0,13.72,1,17.3,17.3,NA,NA,NA,NA,NA,NA,NA,NA,2727,2727,NA,NA,NA,NA,NA,NA,NA,NA
"10024","10024",3510.01319102816,715.407,0,0,1419.882,59.59,0,19.82,20.6,1,67.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7512,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10025","10025",1033.33282199661,0,0,0,0,100,0,0,0,0,7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,1481,1481,NA,NA,NA,NA,NA,NA,NA,NA
"10026","10026",1877.82684111619,0,0,0,0,72.3,0,7.38,20.32,0,23.5,23.5,NA,NA,NA,NA,NA,NA,NA,NA,2999,2999,NA,NA,NA,NA,NA,NA,NA,NA
"10027","10027",2005.76403354784,0,0,0,0,39.24,2.49,15.63,42.64,0,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2685,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10028","10028",4932.78374358213,717.094,0,0,0,71.03,0,21.79,7.18,0,53.9,53.9,NA,NA,NA,NA,NA,NA,NA,NA,6408,6408,NA,NA,NA,NA,NA,NA,NA,NA
"10029","10029",3854.88149327075,0,126.647,0,0,57.59,5.46,9.08,27.87,0,61.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,6251,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","1003",1435.5358133545,0,27.845,0,0,36.84,4.26,0,58.9,0,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2430,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10030","10030",948.889149733956,725.865,0,0,0,96.4,0,1.34,2.27,0,10.5,10.5,NA,NA,NA,NA,NA,NA,NA,NA,1831,1831,NA,NA,NA,NA,NA,NA,NA,NA
"10031","10031",3700.37015862446,1116.269,0,0,0,60.31,1.88,17.62,20.19,0,45.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4854,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10032","10032",1259.19762841752,0,0,0,0,23.3,0,76.7,0,0,20.8,20.8,NA,NA,NA,NA,NA,NA,NA,NA,1667,1667,NA,NA,NA,NA,NA,NA,NA,NA
"10033","10033",1994.32676380958,0,0,0,0,81.79,0,12.1,6.11,0,21.4,21.4,NA,NA,NA,NA,NA,NA,NA,NA,2873,2873,NA,NA,NA,NA,NA,NA,NA,NA
"10034","10034",1730.10370508156,2721.954,0,0,0,98.26,0,0,1.74,1,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4699,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10035","10035",1447.0552649253,0,0,0,0,42.82,0,0,57.18,0,22.9,22.9,NA,NA,NA,NA,NA,NA,NA,NA,2080,2080,NA,NA,NA,NA,NA,NA,NA,NA
"10036","10036",1626.8751554589,0,463.46,0,0,39.08,2.53,58.39,0,0,104.1,101.6,NA,NA,NA,NA,NA,NA,NA,NA,8822,8822,NA,NA,NA,NA,NA,NA,NA,NA
"10037","10037",1329.13326148234,0,0,0,0,10.73,0,10.83,78.44,0,24.2,24.2,NA,NA,NA,NA,NA,NA,NA,NA,1803,1803,NA,NA,NA,NA,NA,NA,NA,NA
"10038","10038",2086.11966682899,0,0,0,332.236,41.29,1.46,3.15,54.11,0,36.3,35.9,NA,NA,NA,NA,NA,NA,NA,NA,3164,3164,NA,NA,NA,NA,NA,NA,NA,NA
"10039","10039",2184.55649416042,0,0,0,0,58.53,0,20.38,21.09,0,30.7,30.7,NA,NA,NA,NA,NA,NA,NA,NA,3289,3289,NA,NA,NA,NA,NA,NA,NA,NA
"1004","1004",1651.80535925792,0,0,0,0,23.7,8.66,56.24,11.4,0,46.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3426,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10040","10040",1018.09982290299,0,0,0,0,81.42,0,9.82,8.76,0,10.3,10.3,NA,NA,NA,NA,NA,NA,NA,NA,1401,1401,NA,NA,NA,NA,NA,NA,NA,NA
"10041","10041",1686.09008377042,0,0,0,0,27.65,0,30.82,41.53,0,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10042","10042",3747.67948778289,0,0,0,0,55.96,0,7.95,36.09,0,46.9,46.9,NA,NA,NA,NA,NA,NA,NA,NA,4583,4583,NA,NA,NA,NA,NA,NA,NA,NA
"10043","10043",1888.54186441115,0,0,0,0,10.89,0,0,89.11,0,38.6,38.6,NA,NA,NA,NA,NA,NA,NA,NA,2796,2796,NA,NA,NA,NA,NA,NA,NA,NA
"10044","10044",3332.21869828945,717.094,0,0,0,95.81,0,0,4.19,0,25.4,25.4,NA,NA,NA,NA,NA,NA,NA,NA,4402,4402,NA,NA,NA,NA,NA,NA,NA,NA
"10045","10045",1510.41664716653,705.49,0,0,0,97.69,0,0.86,1.45,0,15.1,15.1,NA,NA,NA,NA,NA,NA,NA,NA,2835,2835,NA,NA,NA,NA,NA,NA,NA,NA
"10046","10046",6132.5663765478,0,0,0,0,85.63,0,6.62,7.75,0,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,8064,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10047","10047",1921.19702839162,0,103.397,0,0,63.09,6.96,20.21,9.74,0,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3320,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10048","10048",1582.51116041576,0,0,0,0,68.43,0,4.42,27.15,0,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2439,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10049","10049",1212.04151279182,0,0,0,0,100,0,0,0,0,7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,1701,1701,NA,NA,NA,NA,NA,NA,NA,NA
"1005","1005",3173.00686051635,278.457,0,0,0,48.71,0,33.42,17.87,1,69.3,69.3,NA,NA,NA,NA,NA,NA,NA,NA,6161,6161,NA,NA,NA,NA,NA,NA,NA,NA
"10050","10050",1532.45684650287,0,0,0,0,91.76,0,8.24,0,0,14,14,NA,NA,NA,NA,NA,NA,NA,NA,2665,2665,NA,NA,NA,NA,NA,NA,NA,NA
"10051","10051",3283.48506128985,0,0,0,0,87.06,0,4.41,8.53,0,27.2,27.2,NA,NA,NA,NA,NA,NA,NA,NA,4203,4203,NA,NA,NA,NA,NA,NA,NA,NA
"10052","10052",1681.74388913855,0,0,0,0,40.98,0,0,59.02,0,37.1,37.1,NA,NA,NA,NA,NA,NA,NA,NA,3190,3190,NA,NA,NA,NA,NA,NA,NA,NA
"10053","10053",2725.31094273698,0,0,0,0,46.86,0,19.82,33.32,0,40,40,NA,NA,NA,NA,NA,NA,NA,NA,3614,3614,NA,NA,NA,NA,NA,NA,NA,NA
"10054","10054",3422.82069376076,0,0,0,0,63.4,0,32.02,4.58,0,42.9,42.9,NA,NA,NA,NA,NA,NA,NA,NA,4987,4987,NA,NA,NA,NA,NA,NA,NA,NA
"10055","10055",1027.54305983112,0,0,0,0,68.04,0,0,31.96,0,9.7,9.7,NA,NA,NA,NA,NA,NA,NA,NA,1248,1248,NA,NA,NA,NA,NA,NA,NA,NA
"10056","10056",1806.850407913,0,0,0,0,46.15,0,10.74,43.12,0,36.7,36.7,NA,NA,NA,NA,NA,NA,NA,NA,3507,3507,NA,NA,NA,NA,NA,NA,NA,NA
"10057","10057",1402.2448416049,1116.269,0,0,0,76.27,0,0,23.73,0,19.2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,2628,2628,NA,NA,NA,NA,NA,NA,NA,NA
"10058","10058",3596.35584716456,1031.418,0,0,0,84.48,0,7.16,8.36,0,32.4,32.4,NA,NA,NA,NA,NA,NA,NA,NA,4644,4644,NA,NA,NA,NA,NA,NA,NA,NA
"10059","10059",2018.8395735627,0,0,0,0,4.16,0,68.76,27.08,0,37,37,NA,NA,NA,NA,NA,NA,NA,NA,2911,2911,NA,NA,NA,NA,NA,NA,NA,NA
"1006","1006",4324.06529713222,0,0,0,0,29.62,0,27.49,42.88,0,82.8,82.8,NA,NA,NA,NA,NA,NA,NA,NA,6463,6463,NA,NA,NA,NA,NA,NA,NA,NA
"10060","10060",2247.62881321062,0,0,0,0,91.65,0,0,8.35,0,14.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,2702,2702,NA,NA,NA,NA,NA,NA,NA,NA
"10061","10061",7353.80442237196,3186.821,0,0,870.386,64.55,0,13.99,21.45,2,95.1,95.1,NA,NA,NA,NA,NA,NA,NA,NA,10507,10507,NA,NA,NA,NA,NA,NA,NA,NA
"10062","10062",1125.91173206316,0,0,0,0,42.36,0,36.7,20.94,0,15.6,15.6,NA,NA,NA,NA,NA,NA,NA,NA,1499,1499,NA,NA,NA,NA,NA,NA,NA,NA
"10063","10063",2867.6264663118,0,0,0,0,76.78,0,8.61,14.61,0,40.3,40.3,NA,NA,NA,NA,NA,NA,NA,NA,5344,5344,NA,NA,NA,NA,NA,NA,NA,NA
"10064","10064",1717.11033181319,0,0,0,0,52.19,0,14.09,33.72,0,26.7,26.7,NA,NA,NA,NA,NA,NA,NA,NA,2548,2548,NA,NA,NA,NA,NA,NA,NA,NA
"10065","10065",1765.51109108491,0,0,0,0,42.74,0,38.92,18.34,0,29.7,29.7,NA,NA,NA,NA,NA,NA,NA,NA,2880,2880,NA,NA,NA,NA,NA,NA,NA,NA
"10066","10066",2322.75846046962,327.787,0,0,0,56.8,0,24.65,18.55,0,28.2,28.2,NA,NA,NA,NA,NA,NA,NA,NA,2828,2828,NA,NA,NA,NA,NA,NA,NA,NA
"10067","10067",1362.6996159659,0,0,0,0,49.91,0,20.16,29.93,0,23.8,23.8,NA,NA,NA,NA,NA,NA,NA,NA,2121,2121,NA,NA,NA,NA,NA,NA,NA,NA
"10068","10068",847.12305570804,0,0,0,0,39.82,60.18,0,0,0,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2075,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10069","10069",1648.24342407152,0,0,0,0,65.7,0,7.9,26.41,0,41.7,41.7,NA,NA,NA,NA,NA,NA,NA,NA,4622,4622,NA,NA,NA,NA,NA,NA,NA,NA
"10070","10070",2361.49032226695,0,0,0,0,38.77,0,0,61.23,0,34.3,34.3,NA,NA,NA,NA,NA,NA,NA,NA,3093,3093,NA,NA,NA,NA,NA,NA,NA,NA
"10071","10071",1884.42583429037,0,0,0,0,44.85,0,26.7,28.46,0,25,25,NA,NA,NA,NA,NA,NA,NA,NA,2362,2362,NA,NA,NA,NA,NA,NA,NA,NA
"10072","10072",3462.4444443619,0,212.49,0,0,61.1,3.71,5.28,29.92,0,50.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5380,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10073","10073",3880.03486688294,0,0,0,0,58.17,2.1,17.03,22.71,0,85.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10074","10074",3347.47675458126,0,0,0,0,67.67,0,14.64,17.69,0,46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,5423,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10075","10075",1060.25972433928,0,0,0,0,62.24,0,0,37.76,0,23.1,23.1,NA,NA,NA,NA,NA,NA,NA,NA,2499,2499,NA,NA,NA,NA,NA,NA,NA,NA
"10076","10076",926.038911750351,0,0,0,0,78.62,0,21.38,0,0,10.4,NA,10.4,NA,10.4,NA,10.4,10.4,NA,NA,1543,NA,1543,NA,1543,NA,1543,1543,NA,NA
"10077","10077",2069.76484677966,0,272.5,0,0,44.24,11.96,28.63,15.18,0,41.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3880,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10078","10078",2602.21376595817,572.094,0,0,122.783,65.03,0,28.69,6.28,0,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10079","10079",2612.51510878801,0,0,0,0,88.6,0,2.48,8.92,0,25.6,25.6,NA,NA,NA,NA,NA,NA,NA,NA,3972,3972,NA,NA,NA,NA,NA,NA,NA,NA
"1008","1008",1661.88853159677,0,0,0,0,68.93,0,0,31.07,0,18.1,18.1,NA,NA,NA,NA,NA,NA,NA,NA,2092,2092,NA,NA,NA,NA,NA,NA,NA,NA
"10080","10080",1725.76450717874,0,0,0,0,46.94,0,7.47,45.59,0,25.4,25.4,NA,NA,NA,NA,NA,NA,NA,NA,2492,2492,NA,NA,NA,NA,NA,NA,NA,NA
"10081","10081",3513.99447167478,0,0,0,0,65.29,0,29.33,5.38,0,53.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5568,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10082","10082",2574.60904611833,0,0,0,0,40.48,0,0,59.52,0,44.6,44.6,NA,NA,NA,NA,NA,NA,NA,NA,4478,4478,NA,NA,NA,NA,NA,NA,NA,NA
"10083","10083",1152.15209482069,0,0,0,0,57.17,9.88,0,32.95,0,19,16.5,NA,NA,NA,NA,NA,NA,NA,NA,1929,1929,NA,NA,NA,NA,NA,NA,NA,NA
"10084","10084",2394.87337349293,0,0,0,0,55.99,0,19.67,24.34,0,34.4,34.4,NA,NA,NA,NA,NA,NA,NA,NA,3337,3337,NA,NA,NA,NA,NA,NA,NA,NA
"10085","10085",2131.55275230986,0,0,0,0,54.38,0,4.29,41.32,0,32.8,32.8,NA,NA,NA,NA,NA,NA,NA,NA,3187,3187,NA,NA,NA,NA,NA,NA,NA,NA
"10086","10086",1692.81489016746,0,0,0,0,31.47,0,0,68.53,0,48.5,48.5,NA,NA,NA,NA,NA,NA,NA,NA,3880,3880,NA,NA,NA,NA,NA,NA,NA,NA
"10087","10087",2721.29548874191,0,0,0,0,77.36,1.96,6.45,14.23,0,49.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,6604,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10088","10088",1352.41729561555,0,957.139,0,0,34.2,65.8,0,0,0,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1859,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10089","10089",2496.52291305619,509.633,0,0,1001.866,73.34,0,0.42,26.24,0,26.9,26.9,NA,NA,NA,NA,NA,NA,NA,NA,3558,3558,NA,NA,NA,NA,NA,NA,NA,NA
"1009","1009",4559.32698169982,0,0,0,0,20.79,0.65,75.13,3.43,0,94.6,94.1,NA,NA,NA,NA,NA,NA,NA,NA,6974,6974,NA,NA,NA,NA,NA,NA,NA,NA
"10090","10090",1211.57408875962,0,0,0,0,47.54,0,10.19,42.27,0,17,17,NA,NA,NA,NA,NA,NA,NA,NA,1638,1638,NA,NA,NA,NA,NA,NA,NA,NA
"10091","10091",1722.17277787394,0,0,0,0,82.15,0,11.35,6.5,0,18.4,18.4,NA,NA,NA,NA,NA,NA,NA,NA,2813,2813,NA,NA,NA,NA,NA,NA,NA,NA
"10092","10092",4220.38518227238,0,0,0,0,34.06,0,27.09,38.85,0,75.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6261,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10093","10093",3569.34606001929,0,0,0,0,75.21,0,15.22,9.57,0,39,39,NA,NA,NA,NA,NA,NA,NA,NA,4907,4907,NA,NA,NA,NA,NA,NA,NA,NA
"10094","10094",5129.73738439782,8.117,185.274,0,272.543,57.57,0,25.66,16.77,0,94.3,94.3,NA,NA,NA,NA,NA,NA,NA,NA,9631,9631,NA,NA,NA,NA,NA,NA,NA,NA
"10095","10095",777.833368031445,0,0,0,0,53.21,0,44.68,2.11,0,12.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,1410,1410,NA,NA,NA,NA,NA,NA,NA,NA
"10096","10096",916.320852943708,0,0,0,0,100,0,0,0,0,11,11,NA,NA,NA,NA,NA,NA,NA,NA,1929,1929,NA,NA,NA,NA,NA,NA,NA,NA
"10097","10097",1336.93967834509,0,0,0,0,42.16,0,5.52,52.32,0,27.8,27.8,27.8,27.8,NA,NA,NA,NA,NA,NA,2652,2652,2652,2652,NA,NA,NA,NA,NA,NA
"10098","10098",2297.05748632575,0,318.739,0,0,55.86,0.99,16.98,26.16,1,47.9,47.4,NA,NA,NA,NA,NA,NA,NA,NA,4659,4659,NA,NA,NA,NA,NA,NA,NA,NA
"10099","10099",2370.23019667653,404.141,103.193,0,0,64.17,3.45,32.39,0,0,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","101",2886.14236347037,1532.311,0,0,0,93.78,0,0,6.22,0,25.8,25.8,NA,NA,NA,NA,NA,NA,NA,NA,4451,4451,NA,NA,NA,NA,NA,NA,NA,NA
"1010","1010",6095.92271826853,0,0,0,0,33.32,0,28.86,37.82,0,96.4,96.4,NA,NA,NA,NA,NA,NA,NA,NA,7835,7835,NA,NA,NA,NA,NA,NA,NA,NA
"10100","10100",4345.0773570544,0,0,0,0,72.39,0,5.32,22.29,0,54.7,54.7,NA,NA,NA,NA,NA,NA,NA,NA,6772,6772,NA,NA,NA,NA,NA,NA,NA,NA
"10101","10101",3344.31661853588,1968.955,109.524,0,0,92.08,0,7.92,0,0,33.9,33.9,NA,NA,NA,NA,NA,NA,NA,NA,5250,5250,NA,NA,NA,NA,NA,NA,NA,NA
"10102","10102",2407.67711534526,0,0,0,0,65.61,0,0,34.39,0,41.1,41.1,NA,NA,NA,NA,NA,NA,NA,NA,4745,4745,NA,NA,NA,NA,NA,NA,NA,NA
"10103","10103",3549.009111847,0,0,0,0,71.01,0,22.88,6.12,0,37.3,37.3,NA,NA,NA,NA,NA,NA,NA,NA,4839,4839,NA,NA,NA,NA,NA,NA,NA,NA
"10104","10104",2044.3563512176,0,0,0,0,94.52,0,5.48,0,0,15.4,15.4,NA,NA,NA,NA,NA,NA,NA,NA,2369,2369,NA,NA,NA,NA,NA,NA,NA,NA
"10105","10105",2246.94232140401,0,0,0,0,26.74,0,25.5,47.76,0,52.2,52.2,NA,NA,NA,NA,NA,NA,NA,NA,4254,4254,NA,NA,NA,NA,NA,NA,NA,NA
"10106","10106",1827.00412320302,0,0,0,0,59.62,0,16.8,23.58,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,3010,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10107","10107",1534.84233040627,0,0,0,0,76.45,0,23.55,0,0,14,14,NA,NA,NA,NA,NA,NA,NA,NA,1821,1821,NA,NA,NA,NA,NA,NA,NA,NA
"10108","10108",3168.09480301987,0,0,0,0,42.53,0.29,19.82,37.35,0,48.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4570,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10109","10109",4024.06281712728,1030.628,0,0,0,40.4,0,43.92,15.68,1,65.4,65.4,NA,NA,NA,NA,NA,NA,NA,NA,5855,5855,NA,NA,NA,NA,NA,NA,NA,NA
"1011","1011",2082.08626819412,2123.575,0,0,0,75.18,0,5.88,18.94,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,3182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10110","10110",6045.1688199577,0,0,0,168.778,74.19,0,13.31,12.5,0,82.9,82.9,NA,NA,NA,NA,NA,NA,NA,NA,10536,10536,NA,NA,NA,NA,NA,NA,NA,NA
"10112","10112",3846.96648029735,0,85.945,0,0,36.11,0,8.34,55.55,0,80.8,80.8,NA,NA,NA,NA,NA,NA,NA,NA,6447,6447,NA,NA,NA,NA,NA,NA,NA,NA
"10113","10113",3325.86842409606,0,0,0,0,58.79,0,28.73,12.48,0,46.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4896,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10114","10114",2506.53855360249,0,244.164,0,0,49.35,9.68,21.72,19.26,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,3489,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10115","10115",3432.54950060784,132.215,0,0,0,83.61,0,8.99,7.4,0,33.4,33.4,NA,NA,NA,NA,NA,NA,NA,NA,4851,4851,NA,NA,NA,NA,NA,NA,NA,NA
"10116","10116",1780.93931527069,0,0,0,0,60.11,0,11.55,28.35,0,26.4,26.4,NA,NA,NA,NA,NA,NA,NA,NA,2741,2741,NA,NA,NA,NA,NA,NA,NA,NA
"10117","10117",939.43488553798,0,0,0,0,84.28,0,0.91,14.8,0,11.1,11.1,NA,NA,NA,NA,NA,NA,NA,NA,1562,1562,NA,NA,NA,NA,NA,NA,NA,NA
