"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Shanghai",2016,1,14797756,5993.83,1.45,0,0,25.31,3.71,21.63,49.14,4775348.916,0,0,21.2,7.23,23.59,47.98,0,0,0,0,13.94,"20260226_090232",9239,30683055
"Shanghai",2016,2,14797756,6657.89,1.49,0,0,22.21,15.45,19.82,42.33,4775348.916,0,0,21.2,7.23,23.59,47.98,0,0,0,0,13.94,"20260226_090232",10475,38722131
"Shanghai",2016,3,14797756,9267.7,1.52,0,0,12.79,10.48,54.3,22.32,4775348.916,0,0,21.2,7.23,23.59,47.98,0,0,0,0,13.94,"20260226_090232",16753,75054061
"Shanghai",2016,4,14797756,9090.78,1.31,0,0,3.92,3.69,22.08,70.22,4775348.916,0,0,21.2,7.23,23.59,47.98,0,0,0,0,13.94,"20260226_090232",19996,195738854
"Shanghai",2021,1,14797756,6927.74,1.5,15.58,24.54,43.37,4.64,16.99,34.94,5432288.254,483736,8.9,26.67,6.97,21.99,44.36,81485,396391,390,5470,13.94,"20260226_090232",10875,37180638
"Shanghai",2021,2,14797756,7619.81,1.52,14.45,32.29,36.76,17.7,15.35,30.13,5432288.254,483736,8.9,26.67,6.97,21.99,44.36,81485,396391,390,5470,13.94,"20260226_090232",12528,48729878
"Shanghai",2021,3,14797756,9511.18,1.51,2.63,37.4,22.5,12.48,48.19,16.8,5432288.254,483736,8.9,26.67,6.97,21.99,44.36,81485,396391,390,5470,13.94,"20260226_090232",17636,88699340
"Shanghai",2021,4,14797756,9135.6,1.31,0.49,30.74,7.88,6.41,23.76,61.91,5432288.254,483736,8.9,26.67,6.97,21.99,44.36,81485,396391,390,5470,13.94,"20260226_090232",19981,201477625
"Shanghai",2026,1,14797756,7774.79,1.49,29.71,33.89,62.93,5.69,11.12,20.18,6458523.841,737968,11.43,41.26,7.73,16.33,34.68,228390,496336,8582,4660,13.94,"20260226_090232",11374,51698091
"Shanghai",2026,2,14797756,8744.08,1.51,31.33,43.32,50.82,25.36,8.95,14.82,6458523.841,737968,11.43,41.26,7.73,16.33,34.68,228390,496336,8582,4660,13.94,"20260226_090232",13271,72002916
"Shanghai",2026,3,14797756,9264.1,1.45,-0.04,46.96,31.65,17.66,41.33,9.31,6458523.841,737968,11.43,41.26,7.73,16.33,34.68,228390,496336,8582,4660,13.94,"20260226_090232",15104,113153774
"Shanghai",2026,4,14797756,9514.96,1.43,4.67,47.79,12.82,9.19,24.31,53.63,6458523.841,737968,11.43,41.26,7.73,16.33,34.68,228390,496336,8582,4660,13.94,"20260226_090232",17273,194129622
