"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Shanghai",2016,1,14797756,3118.44,1.69,0,40.29,0.38,18.28,1.71,16.35,0.01,0.22,19.9,5.95,23.78,50.12,4775348.916,356007,7.46,21.2,7.23,23.59,47.98,42194,311302,101,2410,2.65,"20260302_172329",19607,392198800
"Shanghai",2016,2,14797756,3248.1,1.74,0,37.56,0.55,23.44,2.64,20.58,0.01,0.21,18.32,14.34,22.11,44.97,4775348.916,356007,7.46,21.2,7.23,23.59,47.98,42194,311302,101,2410,2.65,"20260302_172329",19708,536192111
"Shanghai",2019,1,14797756,3274.19,1.75,4.99,38.71,0.8,25.21,3.81,21.01,0.01,0.38,29.78,6.76,20.49,42.77,5294860.485,478654,9.04,25.55,7.33,22.07,45.05,79750,394584,390,3930,2.65,"20260302_172329",19617,453992857
"Shanghai",2019,2,14797756,3391.4,1.79,4.41,35.59,0.94,29.91,4,25.56,0.01,0.35,26.83,16.26,18.8,37.91,5294860.485,478654,9.04,25.55,7.33,22.07,45.05,79750,394584,390,3930,2.65,"20260302_172329",19726,641858675
"Shanghai",2021,1,14797756,3255.34,1.73,4.39,38.16,0.8,24.56,4.01,20.09,0.01,0.46,32.19,6.76,20.21,40.68,5432288.254,483736,8.9,26.67,6.97,21.99,44.36,81485,396391,390,5470,2.65,"20260302_172329",19683,450698839
"Shanghai",2021,2,14797756,3360.96,1.76,3.47,35.11,0.95,29.52,4.02,25.06,0.01,0.43,28.79,16.14,18.7,36.21,5432288.254,483736,8.9,26.67,6.97,21.99,44.36,81485,396391,390,5470,2.65,"20260302_172329",19793,646911339
"Shanghai",2024,1,14797756,3093.65,1.66,-0.79,31.84,1.2,33.19,8.54,23.69,0.4,0.57,46.99,8.21,15.2,29.49,5965647.669,714314,11.97,36.24,8.14,17.49,38.13,214991,487571,6148,5603,2.65,"20260302_172329",18208,654092970
"Shanghai",2024,2,14797756,3196.88,1.7,-1.58,27.8,1.35,38.96,6.7,31.44,0.37,0.46,39.95,22.89,12.9,24.15,5965647.669,714314,11.97,36.24,8.14,17.49,38.13,214991,487571,6148,5603,2.65,"20260302_172329",18295,973849899
"Shanghai",2026,1,14797756,3122.7,1.66,0.14,31.13,1.38,33.56,8.49,24.13,0.51,0.43,51.76,8,14.28,25.91,6458523.841,737968,11.43,41.26,7.73,16.33,34.68,228390,496336,8582,4660,2.65,"20260302_172329",18236,679769132
"Shanghai",2026,2,14797756,3208.47,1.7,-1.22,27.15,1.49,39.81,6.9,32.05,0.55,0.31,44.58,22.15,12.29,20.93,6458523.841,737968,11.43,41.26,7.73,16.33,34.68,228390,496336,8582,4660,2.65,"20260302_172329",18312,984232022
