"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Amsterdam",2016,1,886318,3839.05,1.87,0,29.91,1.95,66.5,62.39,1.7,0.22,2.2,73.15,3.45,19.15,4.25,4783586.688,633142,13.24,36.28,7.89,41.1,14.73,575059,43301,3748,11035,9.2,"20260302_132441",19624,948166630
"Amsterdam",2016,2,886318,3847.36,1.88,0,28.35,2.03,63.37,59.53,2.27,0.22,1.35,66.81,11.81,17.65,3.72,4783586.688,633142,13.24,36.28,7.89,41.1,14.73,575059,43301,3748,11035,9.2,"20260302_132441",19724,1061663446
"Amsterdam",2019,1,886318,3987.18,1.93,3.86,28.44,2.34,64.24,60.04,1.74,0.24,2.22,79.32,4.19,13.13,3.35,5038595.402,649967,12.9,45.36,9.63,31.34,13.66,584741,48066,3027,14133,9.2,"20260302_132441",19876,1135666837
"Amsterdam",2019,2,886318,3987.24,1.93,3.64,26.16,2.47,61.26,57.47,2.34,0.25,1.2,70.84,15.22,11.11,2.83,5038595.402,649967,12.9,45.36,9.63,31.34,13.66,584741,48066,3027,14133,9.2,"20260302_132441",19950,1326372517
"Amsterdam",2021,1,886318,3976.13,1.93,3.57,27.19,2.4,63.79,59.46,2.05,0.19,2.09,83,3.96,10.24,2.8,5214635.58,657460,12.61,49.81,9.69,26.92,13.58,591060,45460,2765,18174,9.2,"20260302_132441",19943,1232909597
"Amsterdam",2021,2,886318,3891.75,1.89,1.15,24.84,2.47,60.37,56.5,2.44,0.16,1.26,73.99,14.63,8.96,2.42,5214635.58,657460,12.61,49.81,9.69,26.92,13.58,591060,45460,2765,18174,9.2,"20260302_132441",19997,1441208032
"Amsterdam",2024,1,886318,3994.48,1.94,4.05,26.24,2.26,63.88,58.47,2.75,0.24,2.43,86.05,9.56,1.68,2.7,5570162.552,659546,11.84,56.38,21.93,7.55,14.14,586320,45619,4160,23447,9.2,"20260302_132441",19947,1298226032
"Amsterdam",2024,2,886318,3708.24,1.8,-3.62,20.8,2.36,59.13,52.72,4.34,0.41,1.66,66.24,30.21,1.45,2.1,5570162.552,659546,11.84,56.38,21.93,7.55,14.14,586320,45619,4160,23447,9.2,"20260302_132441",19966,1908602919
"Amsterdam",2026,1,886318,3872.41,1.88,0.87,23.64,2.62,59.45,54.78,2.07,0.35,2.25,92.02,4.51,1.39,2.07,5634787.933,663411,11.77,67.2,13.61,5.64,13.55,583050,52190,5498,22674,9.2,"20260302_132441",19859,1563568949
"Amsterdam",2026,2,886318,3684.08,1.79,-4.24,20.61,2.52,59.78,52.55,5.02,0.57,1.64,80.71,16.28,1.18,1.82,5634787.933,663411,11.77,67.2,13.61,5.64,13.55,583050,52190,5498,22674,9.2,"20260302_132441",19862,1915982037
