"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Paris",2016,1,4957589,3238.45,1.52,0,26.87,2.27,24.19,11.51,6.57,5.12,0.99,71.9,1.26,10.35,16.5,5702285.482,503393,8.83,50.98,2.79,16.01,30.23,217643,129186,136643,19920,7.61,"20260302_164322",19838,450041227
"Paris",2016,2,4957589,3242.23,1.52,0,25.89,2.33,24.37,10.98,7.28,5.09,1.03,68.38,6.17,9.9,15.55,5702285.482,503393,8.83,50.98,2.79,16.01,30.23,217643,129186,136643,19920,7.61,"20260302_164322",19840,482747213
"Paris",2019,1,4957589,3262.66,1.53,0.75,24.21,2.65,27.18,12.61,8.63,4.66,1.28,80.34,1.95,5.8,11.9,6230484.76,575978,9.24,56.76,4.44,11.29,27.51,236707,161873,152699,24699,7.61,"20260302_164322",19850,615481726
"Paris",2019,2,4957589,3229.67,1.51,-0.39,22.84,2.66,27.15,11.64,8.97,5.26,1.28,73.55,10.08,5.49,10.87,6230484.76,575978,9.24,56.76,4.44,11.29,27.51,236707,161873,152699,24699,7.61,"20260302_164322",19850,696906167
"Paris",2021,1,4957589,3225.61,1.51,-0.4,22.58,2.8,31.62,18.08,8.43,3.46,1.65,84.11,1.69,4.48,9.72,6565624.33,665716,10.14,60.05,4.71,9.71,25.53,324836,172348,138952,29580,7.61,"20260302_164322",19935,742738025
"Paris",2021,2,4957589,3182.89,1.49,-1.83,21.31,2.77,31.36,16.65,9.01,4.13,1.56,77.1,10,4.04,8.86,6565624.33,665716,10.14,60.05,4.71,9.71,25.53,324836,172348,138952,29580,7.61,"20260302_164322",19935,849152843
"Paris",2024,1,4957589,3139.04,1.48,-3.07,21.37,2.83,34.67,21.87,8.03,3.36,1.42,89.38,2.4,1.03,7.19,7106277.34,707823,9.96,64.47,7.02,3.13,25.39,349367,168273,155589,34594,7.61,"20260302_164322",19912,857482804
"Paris",2024,2,4957589,3076.52,1.45,-5.11,19.68,2.79,35.9,20.6,9.32,4.64,1.34,77.68,14.83,1.03,6.46,7106277.34,707823,9.96,64.47,7.02,3.13,25.39,349367,168273,155589,34594,7.61,"20260302_164322",19912,1009772811
"Paris",2026,1,4957589,3168.61,1.49,-2.16,22.41,2.77,50.59,33.07,9.85,5.79,1.89,90.36,2.26,0.68,6.7,6928463.835,785114,11.33,65.9,6.42,2.33,25.35,404410,183108,159562,38033,7.61,"20260302_164322",19938,734542204
"Paris",2026,2,4957589,3114.93,1.46,-3.93,20.91,2.76,50.91,31.27,10.69,7.24,1.71,80.17,12.93,0.69,6.21,6928463.835,785114,11.33,65.9,6.42,2.33,25.35,404410,183108,159562,38033,7.61,"20260302_164322",19938,847995820
