"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Paris",2016,1,4957589,3191.32,1.51,0,20.91,2.23,52.44,20.66,13.61,17.24,0.93,51.8,2.4,13.88,31.92,5702285.482,503393,8.83,50.98,2.79,16.01,30.23,217643,129186,136643,19920,18.54,"20260303_095049",19843,91425604
"Paris",2016,2,4957589,3176.41,1.5,0,20.6,2.29,50.86,19.66,13.39,16.9,0.91,50.7,4.84,13.53,30.93,5702285.482,503393,8.83,50.98,2.79,16.01,30.23,217643,129186,136643,19920,18.54,"20260303_095049",19843,95179886
"Paris",2016,3,4957589,3076.52,1.46,0,18.09,2.33,40.36,15.07,10.77,13.85,0.67,42.77,4.97,28.78,23.48,5702285.482,503393,8.83,50.98,2.79,16.01,30.23,217643,129186,136643,19920,18.54,"20260303_095049",19933,126590161
"Paris",2016,4,4957589,2856.95,1.36,0,14.85,1.98,29.77,7.26,8.56,13.63,0.31,28.6,3.6,22.45,45.35,5702285.482,503393,8.83,50.98,2.79,16.01,30.23,217643,129186,136643,19920,18.54,"20260303_095049",19933,175415507
"Paris",2019,1,4957589,3140.92,1.49,-1.58,19.45,2.35,53.3,21.05,14.26,16.77,1.22,58.36,3.6,9.4,28.65,6230484.76,575978,9.24,56.76,4.44,11.29,27.51,236707,161873,152699,24699,18.54,"20260303_095049",19851,106899253
"Paris",2019,2,4957589,3108.32,1.47,-2.14,18.94,2.43,50.66,19.27,13.78,16.46,1.15,55.33,8.46,9.11,27.1,6230484.76,575978,9.24,56.76,4.44,11.29,27.51,236707,161873,152699,24699,18.54,"20260303_095049",19851,114477245
"Paris",2019,3,4957589,3036.04,1.44,-1.32,17.57,2.46,43.99,16.04,12.76,14.22,0.98,50.62,8.48,18.19,22.71,6230484.76,575978,9.24,56.76,4.44,11.29,27.51,236707,161873,152699,24699,18.54,"20260303_095049",19851,133141455
"Paris",2019,4,4957589,2879.26,1.37,0.78,15.1,2.32,33.78,8.36,10.66,14.23,0.52,36.14,6.77,15.25,41.84,6230484.76,575978,9.24,56.76,4.44,11.29,27.51,236707,161873,152699,24699,18.54,"20260303_095049",19851,169867271
"Paris",2021,1,4957589,3065.65,1.45,-3.94,18.05,2.22,57.97,30,14.22,12.34,1.41,61.47,3.46,8.06,27.02,6565624.33,665716,10.14,60.05,4.71,9.71,25.53,324836,172348,138952,29580,18.54,"20260303_095049",19935,123334827
"Paris",2021,2,4957589,3033.92,1.44,-4.49,17.64,2.32,54.92,27.5,13.89,12.15,1.38,58.76,7.86,7.8,25.58,6565624.33,665716,10.14,60.05,4.71,9.71,25.53,324836,172348,138952,29580,18.54,"20260303_095049",19935,130861442
"Paris",2021,3,4957589,2974.74,1.41,-3.31,16.67,2.41,49.13,24.03,12.74,11.07,1.28,54.37,8.2,14.96,22.47,6565624.33,665716,10.14,60.05,4.71,9.71,25.53,324836,172348,138952,29580,18.54,"20260303_095049",19935,145330726
"Paris",2021,4,4957589,2847.55,1.35,-0.33,14.95,2.51,38.47,14.85,11.22,11.72,0.67,40.3,7.04,13.01,39.66,6565624.33,665716,10.14,60.05,4.71,9.71,25.53,324836,172348,138952,29580,18.54,"20260303_095049",19935,174568954
"Paris",2024,1,4957589,3008.71,1.42,-5.72,17.9,2.29,56.56,29.36,13.17,12.68,1.34,68.62,6.26,2.18,22.93,7106277.34,707823,9.96,64.47,7.02,3.13,25.39,349367,168273,155589,34594,18.54,"20260303_095049",19949,125986554
"Paris",2024,2,4957589,2968.72,1.4,-6.54,17.26,2.41,52.92,26.82,12.78,12.07,1.25,64.25,12.54,2.08,21.13,7106277.34,707823,9.96,64.47,7.02,3.13,25.39,349367,168273,155589,34594,18.54,"20260303_095049",19949,136429054
"Paris",2024,3,4957589,2959.99,1.4,-3.79,17.01,2.43,51.75,26.09,12.53,11.91,1.22,63.01,12.8,3.68,20.51,7106277.34,707823,9.96,64.47,7.02,3.13,25.39,349367,168273,155589,34594,18.54,"20260303_095049",19949,138832074
