"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Glasgow",2016,1,885134,3585.61,1.73,0,26.91,1.97,34.36,24.18,5.58,0,4.59,63.33,2.93,22.77,10.92,3693222.95,135820,3.68,52.23,1.92,27.88,17.97,81530,20617,0,33674,3.55,"20260303_120809",19997,19078962
"Glasgow",2016,2,885134,3588.57,1.73,0,26.46,1.97,34.11,23.89,5.73,0,4.49,62.46,4.36,22.47,10.66,3693222.95,135820,3.68,52.23,1.92,27.88,17.97,81530,20617,0,33674,3.55,"20260303_120809",19997,19971603
"Glasgow",2019,1,885134,3604.93,1.73,0.54,26.37,2.17,35.25,24.14,6.07,0,5.03,65.13,6.22,17.77,10.87,3760552.129,139185,3.7,53.78,3.35,25.29,17.58,79407,22023,180,37575,3.55,"20260303_120809",19999,20097817
"Glasgow",2019,2,885134,3595.14,1.73,0.18,25.19,2.12,33.93,23.01,5.94,0,4.97,62.58,9.93,17.12,10.36,3760552.129,139185,3.7,53.78,3.35,25.29,17.58,79407,22023,180,37575,3.55,"20260303_120809",20000,24242605
"Glasgow",2021,1,885134,3572.07,1.72,-0.38,25.7,2.09,36.09,26.74,5.75,0,3.6,67.32,6.06,17,9.62,3995486.467,157233,3.94,57.55,3.36,23.18,15.91,103435,22341,180,31277,3.55,"20260303_120809",19999,20761350
"Glasgow",2021,2,885134,3569.12,1.72,-0.54,24.54,2.06,34.68,25.5,5.65,0.01,3.52,64.94,9.67,16.44,8.95,3995486.467,157233,3.94,57.55,3.36,23.18,15.91,103435,22341,180,31277,3.55,"20260303_120809",20000,25046793
"Glasgow",2024,1,885134,3499.75,1.69,-2.39,24.56,2.16,39.77,26.22,4.66,0.72,8.18,69.32,5.2,15.25,10.23,4161647.19,196832,4.73,59.51,3.14,21.71,15.64,111507,19236,4970,61119,3.55,"20260303_120809",20000,22774960
"Glasgow",2024,2,885134,3489.55,1.69,-2.76,23.53,2.19,37.82,24.66,4.55,0.62,7.98,66.87,8.6,14.85,9.67,4161647.19,196832,4.73,59.51,3.14,21.71,15.64,111507,19236,4970,61119,3.55,"20260303_120809",20000,26564137
"Glasgow",2026,1,885134,3484.15,1.67,-2.83,23.82,2.14,41.84,30.02,4.15,0.53,7.14,71.15,5.97,13.78,9.1,4340415.181,210171,4.84,60.89,4.73,19.45,14.93,128337,18607,5461,57766,3.55,"20260303_120809",20000,23878846
"Glasgow",2026,2,885134,3457.91,1.66,-3.64,22.75,2.22,38.81,27.5,3.93,0.48,6.89,67.94,10.01,13.39,8.66,4340415.181,210171,4.84,60.89,4.73,19.45,14.93,128337,18607,5461,57766,3.55,"20260303_120809",20000,27643192
