"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Glasgow",2016,1,885134,7467.63,1.59,0,30.82,75.7,0.84,15.63,7.79,3693222.95,135820,3.68,52.23,1.92,27.88,17.97,81530,20617,0,33674,13.88,"20260228_034530",19805,59565609
"Glasgow",2016,2,885134,7451.63,1.58,0,32.31,71.59,5.45,15.69,7.24,3693222.95,135820,3.68,52.23,1.92,27.88,17.97,81530,20617,0,33674,13.88,"20260228_034530",19888,64612126
"Glasgow",2016,3,885134,6900.72,1.47,0,20.67,38.61,4.4,53.96,2.99,3693222.95,135820,3.68,52.23,1.92,27.88,17.97,81530,20617,0,33674,13.88,"20260228_034530",20000,179638453
"Glasgow",2016,4,885134,6297.79,1.35,0,12.4,21.04,2.88,37.43,38.61,3693222.95,135820,3.68,52.23,1.92,27.88,17.97,81530,20617,0,33674,13.88,"20260228_034530",20000,248083049
"Glasgow",2021,1,885134,7497.88,1.59,0.41,32.78,79.14,2.41,11.81,6.6,3995486.467,157233,3.94,57.55,3.36,23.18,15.91,103435,22341,180,31277,13.88,"20260228_034530",19940,64700918
"Glasgow",2021,2,885134,7531.79,1.59,1.08,32.94,70.64,13.57,10.82,4.94,3995486.467,157233,3.94,57.55,3.36,23.18,15.91,103435,22341,180,31277,13.88,"20260228_034530",19987,88037012
"Glasgow",2021,3,885134,6853.29,1.46,-0.69,22.02,43.81,10.52,42.79,2.84,3995486.467,157233,3.94,57.55,3.36,23.18,15.91,103435,22341,180,31277,13.88,"20260228_034530",20000,185241094
"Glasgow",2021,4,885134,6307.39,1.35,0.15,13.48,24.01,6.74,31.57,37.64,3995486.467,157233,3.94,57.55,3.36,23.18,15.91,103435,22341,180,31277,13.88,"20260228_034530",20000,247557554
"Glasgow",2026,1,885134,7352.28,1.55,-1.54,38.37,83.53,2.27,8.39,5.78,4340415.181,210171,4.84,60.89,4.73,19.45,14.93,128337,18607,5461,57766,13.88,"20260228_034530",19987,77241906
"Glasgow",2026,2,885134,7309.58,1.55,-1.91,35.31,75.56,11.82,7.89,4.7,4340415.181,210171,4.84,60.89,4.73,19.45,14.93,128337,18607,5461,57766,13.88,"20260228_034530",19993,101771899
"Glasgow",2026,3,885134,6830.58,1.45,-1.02,28.02,52.21,9.49,35.31,2.95,4340415.181,210171,4.84,60.89,4.73,19.45,14.93,128337,18607,5461,57766,13.88,"20260228_034530",20000,182210033
"Glasgow",2026,4,885134,6390.09,1.37,1.47,20.71,33.5,6.66,28.19,31.61,4340415.181,210171,4.84,60.89,4.73,19.45,14.93,128337,18607,5461,57766,13.88,"20260228_034530",20000,232610845
