"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","run_timestamp","found_routes","access_15min_vol"
"Seville","2016",1,957533,7580.9,1.64,0,32.02,79.03,0.47,6.89,13.58,4859241.18,193607,3.98,54.39,1.85,11.06,32.69,180510,3909,0,9188,"20260226_005824",17799,385058567
"Seville","2016",2,957533,7603.87,1.63,0,32.63,77.3,2.62,6.68,13.37,4859241.18,193607,3.98,54.39,1.85,11.06,32.69,180510,3909,0,9188,"20260226_005824",17914,391526636
"Seville","2016",3,957533,7964.52,1.59,0,28.75,61.78,2.2,24.27,11.72,4859241.18,193607,3.98,54.39,1.85,11.06,32.69,180510,3909,0,9188,"20260226_005824",19184,522742574
"Seville","2016",4,957533,7622.25,1.48,0,13.16,34.72,1.28,16.1,47.87,4859241.18,193607,3.98,54.39,1.85,11.06,32.69,180510,3909,0,9188,"20260226_005824",19903,797516961
