"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Seville",2016,1,957533,4032.32,1.74,0,27.35,0.94,42.22,41.53,0.24,0,0.45,70.29,1.27,9.34,19.05,4859241.18,195618,4.03,54.39,1.85,11.06,32.69,180510,3909,2011,9188,3.52,"20260303_135851",19831,34251298
"Seville",2016,2,957533,4023,1.73,0,27.07,0.94,41.69,41,0.24,0,0.45,69.6,2.37,9.32,18.66,4859241.18,195618,4.03,54.39,1.85,11.06,32.69,180510,3909,2011,9188,3.52,"20260303_135851",19833,34578351
"Seville",2019,1,957533,3972.89,1.71,-1.47,25.87,1.04,43.94,43.07,0.2,0,0.66,73.51,0.91,5.99,19.55,5186258.342,214462,4.14,53.93,1.71,8.23,36.13,192333,4315,0,17815,3.52,"20260303_135851",19892,33907780
"Seville",2019,2,957533,3969.77,1.71,-1.32,25.58,1.04,43.64,42.76,0.21,0,0.67,72.75,2.05,5.96,19.2,5186258.342,214462,4.14,53.93,1.71,8.23,36.13,192333,4315,0,17815,3.52,"20260303_135851",19893,34283091
"Seville",2021,1,957533,3965.9,1.71,-1.65,26.07,1.2,44.07,43.52,0.12,0,0.43,74.22,1.43,6.82,17.5,5191210.447,216187,4.16,53.58,2.37,9.08,34.96,196060,4349,0,15778,3.52,"20260303_135851",19891,34119278
"Seville",2021,2,957533,3961,1.7,-1.54,25.71,1.2,43.33,42.77,0.12,0,0.43,73.4,2.74,6.71,17.12,5191210.447,216187,4.16,53.58,2.37,9.08,34.96,196060,4349,0,15778,3.52,"20260303_135851",19894,34561003
"Seville",2024,1,957533,3957.14,1.7,-1.86,25.41,1.3,45.64,45.1,0.09,0.05,0.41,75.91,1.6,5.8,16.67,5368804.949,232948,4.34,54.68,2.86,8.39,34.07,212808,4197,1455,14489,3.52,"20260303_135851",19899,34158177
"Seville",2024,2,957533,3949.5,1.7,-1.83,25.05,1.3,44.65,44.11,0.09,0.05,0.4,74.9,2.91,5.77,16.39,5368804.949,232948,4.34,54.68,2.86,8.39,34.07,212808,4197,1455,14489,3.52,"20260303_135851",19901,34591937
"Seville",2026,1,957533,3887.96,1.67,-3.58,25.1,1.44,44.85,44.19,0.18,0.04,0.45,82,1.28,4.32,12.38,5586996.132,245640,4.4,55.7,2.98,7.81,33.52,225184,4213,1455,14788,3.52,"20260303_135851",19888,34163239
"Seville",2026,2,957533,3873.89,1.66,-3.71,24.65,1.46,43.39,42.71,0.18,0.04,0.45,80.12,3.4,4.35,12.11,5586996.132,245640,4.4,55.7,2.98,7.81,33.52,225184,4213,1455,14788,3.52,"20260303_135851",19892,34758204
