"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Vitoria",2016,1,1008328,4149.78,1.85,0,32.5,0.17,12.46,9.31,1.94,0,1.21,65.18,0.89,21.19,12.66,72.85,0.36,16.05,10.66,5598732.191,56824,1.01,60.26,0.48,25.93,13.33,44697,7380,0,4746,23.4,"20260327_194138",19005,7968234
"Vitoria",2018,1,1008328,4422.79,1.91,6.58,33.11,0.45,14.75,11.45,1.7,0,1.6,69.97,3.52,16,10.45,76.38,2.06,12.63,8.87,5741337.784,65847,1.15,62.13,2.48,22.94,12.44,52755,6595,0,6497,23.4,"20260327_194138",19529,8478285
"Vitoria",2020,1,1008328,4414.85,1.9,6.39,32.49,0.65,17.69,12.71,2.9,0,2.08,69.37,3.45,15.93,11.19,77.84,2.07,10.63,9.4,5898191.48,81869,1.39,62.57,2.78,21.28,13.37,58027,14921,0,8921,23.4,"20260327_194138",19603,8838935
"Vitoria",2022,1,1008328,4481.77,1.92,8,31.78,0.85,20.78,15.65,2.92,0,2.21,71.66,11.97,4.73,11.61,80.41,7.73,3.72,8.13,6203030.386,94459,1.52,63.8,14.6,8.6,12.99,70789,15028,0,8641,23.4,"20260327_194138",19787,9178349
"Vitoria",2024,1,1008328,4216.21,1.81,1.6,30.36,0.91,26,22.06,2.58,0.14,1.23,69.94,10.07,5.98,13.99,78.98,6.85,4.86,9.28,6290789.374,112925,1.8,61.77,13.08,11.1,14.05,91541,14677,689,6018,23.4,"20260327_194138",19892,8588825
"Vitoria",2026,1,1008328,4188.14,1.8,0.92,29.57,1.02,28.76,24.43,2.64,0.15,1.54,70.84,10.04,6.71,12.38,81.1,6.54,4.58,7.75,6309228.139,129948,2.06,62.3,12.74,11.15,13.81,103922,15125,689,10211,23.4,"20260327_194138",19562,9060901
