"city","year","lts","found_routes","access_15min_vol"
"toronto",16,1,19993,52982952
"toronto",18,1,19996,56438906
"toronto",20,1,19998,57485878
"toronto",22,1,19986,59808237
"toronto",24,1,19875,60443184
"toronto",26,1,19867,61334853
