"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Buenos Aires",2018,1,11862073,3053.18,1.63,0,19.84,1.02,25.6,24.36,0.86,0,0.38,83.85,0.63,0.62,14.81,88.62,0.42,0.6,10.26,4180093.281,176219,4.22,61.24,1.4,1.66,35.7,159412,8892,0,7915,2.82,"20260325_160505",19999,29931879
"Buenos Aires",2020,1,11862073,3027.09,1.62,-0.85,18.87,1.03,25.5,23.92,1.37,0,0.21,88.29,1.05,0.8,9.78,91.34,0.65,0.74,7.2,4291621.023,193993,4.52,62.68,3.93,2.47,30.91,179065,9729,0,5199,2.82,"20260325_160505",19999,32970186
"Buenos Aires",2022,1,11862073,3017.11,1.62,-1.18,18.88,1.2,28.42,26.18,1.83,0.05,0.35,86.56,1.64,0.91,10.84,91.25,0.86,0.79,7.04,4378196.827,224891,5.14,62.8,4.71,2.53,29.95,202806,14461,788,6836,2.82,"20260325_160505",20000,33561824
