"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Oslo",2016,1,707500,2989.84,1.61,0,18.11,2.28,36.33,17.98,15.24,0,3.11,79.43,3.65,12.01,4.89,2888795.94,174176,6.03,72.14,2.86,9.64,15.36,87416,51246,0,35514,4.55,"20260303_133237",19592,75802982
"Oslo",2016,2,707500,2964.98,1.6,0,17.61,2.26,35.4,17.5,14.79,0,3.12,76.29,7.23,11.75,4.7,2888795.94,174176,6.03,72.14,2.86,9.64,15.36,87416,51246,0,35514,4.55,"20260303_133237",19592,80716344
"Oslo",2019,1,707500,2959.64,1.6,-1.01,18.22,2.46,39.23,18.9,17.47,0,2.86,76.41,5.46,9.11,9.01,3119753.766,177925,5.7,70.62,4.98,10.46,13.94,93961,56300,0,27665,4.55,"20260303_133237",19588,72235210
"Oslo",2019,2,707500,2916.73,1.57,-1.63,17.39,2.41,37.13,18.14,16.2,0,2.79,71.21,12.02,8.74,8.02,3119753.766,177925,5.7,70.62,4.98,10.46,13.94,93961,56300,0,27665,4.55,"20260303_133237",19588,79751477
"Oslo",2021,1,707500,2884.62,1.55,-3.52,17.46,2.57,39.98,21.63,17.37,0,0.97,78.49,6.76,5.86,8.89,3622440.294,208941,5.77,75.78,5.78,6.55,11.89,128517,63776,222,16426,4.55,"20260303_133237",19588,78620181
"Oslo",2021,2,707500,2819.22,1.52,-4.92,16.44,2.49,36.04,19.8,15.4,0,0.84,71.53,15.46,5.59,7.41,3622440.294,208941,5.77,75.78,5.78,6.55,11.89,128517,63776,222,16426,4.55,"20260303_133237",19588,89219747
"Oslo",2024,1,707500,2827.74,1.52,-5.42,16.78,2.71,42.99,21.86,19.96,0.02,1.15,78.73,6.94,5.43,8.9,4013499.16,231900,5.78,78.53,5.67,5.11,10.69,134252,84427,81,13140,4.55,"20260303_133237",19540,84568600
"Oslo",2024,2,707500,2777.92,1.49,-6.31,15.93,2.62,39.75,20.46,18.31,0.02,0.96,72.1,14.89,5.32,7.7,4013499.16,231900,5.78,78.53,5.67,5.11,10.69,134252,84427,81,13140,4.55,"20260303_133237",19540,93424818
"Oslo",2026,1,707500,2794.98,1.5,-6.52,16.41,2.74,41.83,21.31,18.75,0.27,1.49,79.79,6.94,5.16,8.11,4270706.04,239846,5.62,80.26,5.48,4.52,9.75,136906,84073,719,18148,4.55,"20260303_133237",19590,88102677
"Oslo",2026,2,707500,2747.92,1.48,-7.32,15.7,2.73,39.43,19.79,18.12,0.09,1.42,74.51,13.26,5.29,6.94,4270706.04,239846,5.62,80.26,5.48,4.52,9.75,136906,84073,719,18148,4.55,"20260303_133237",19590,95468272
