"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Oslo",2018,1,707500,2968,1.6,0,18.17,2.51,38.92,19.02,17.18,0,2.71,76.76,5.68,12.72,4.83,93.75,1.23,3.24,1.77,3016066.551,183863,6.1,69.55,4.59,11.56,14.3,93385,55336,0,35142,6.2,"20260325_174017",19588,72966370
"Oslo",2020,1,707500,2935.14,1.58,-1.11,18.01,2.49,38.1,18.32,17.25,0,2.53,78.22,5.61,7.75,8.42,94.24,1.31,2.59,1.85,3383059.099,174750,5.17,73.46,4.79,8.7,13.04,92122,57487,0,25140,6.2,"20260325_174017",19588,73757948
"Oslo",2022,1,707500,2857.84,1.53,-3.71,17.18,2.63,38.86,21.27,16.27,0.01,1.31,80.55,5.96,5.25,8.24,95.78,1.08,1.47,1.67,3833506.496,210039,5.48,77.38,5.18,6.01,11.42,128221,66107,245,15467,6.2,"20260325_174017",19575,82466658
