"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Chicago",2016,1,5915976,8968,1.46,0,0,78.62,0.16,5.47,15.72,7277639.149,0,0,65.4,1.61,12.98,20.01,0,0,0,0,16.98,"20260227_021616",18374,78322983
"Chicago",2016,2,5915976,9010.47,1.46,0,0,77.36,1.71,5.42,15.48,7277639.149,0,0,65.4,1.61,12.98,20.01,0,0,0,0,16.98,"20260227_021616",18444,79738599
"Chicago",2016,3,5915976,9532.14,1.45,0,0,50.76,2.3,36.24,10.67,7277639.149,0,0,65.4,1.61,12.98,20.01,0,0,0,0,16.98,"20260227_021616",19868,118608160
"Chicago",2016,4,5915976,8632.68,1.31,0,0,25.67,0.73,14.55,59.02,7277639.149,0,0,65.4,1.61,12.98,20.01,0,0,0,0,16.98,"20260227_021616",19991,200982939
"Chicago",2021,1,5915976,9256.78,1.46,3.22,0,83.44,0.18,4.08,12.27,8112875.446,0,0,70.73,1.54,10.47,17.26,0,0,0,0,16.98,"20260227_021616",18929,85790621
"Chicago",2021,2,5915976,9289.11,1.46,3.09,0,81.84,2.01,3.95,12.17,8112875.446,0,0,70.73,1.54,10.47,17.26,0,0,0,0,16.98,"20260227_021616",18993,87067243
"Chicago",2021,3,5915976,9481.05,1.43,-0.54,0,55.59,2.28,32.96,9.15,8112875.446,0,0,70.73,1.54,10.47,17.26,0,0,0,0,16.98,"20260227_021616",19835,125005453
"Chicago",2021,4,5915976,8608.89,1.31,-0.28,0,32.86,0.89,15.42,50.81,8112875.446,0,0,70.73,1.54,10.47,17.26,0,0,0,0,16.98,"20260227_021616",19888,216490595
"Chicago",2026,1,5915976,9403.74,1.44,4.86,0,93.11,0.3,0.93,5.65,8118386.917,0,0,80.68,2.35,5.56,11.42,0,0,0,0,16.98,"20260227_021616",19659,99198611
"Chicago",2026,2,5915976,9406.69,1.43,4.4,0,87.55,6.16,0.9,5.38,8118386.917,0,0,80.68,2.35,5.56,11.42,0,0,0,0,16.98,"20260227_021616",19723,101761130
"Chicago",2026,3,5915976,9374.92,1.41,-1.65,0,64.72,8.22,22.31,4.75,8118386.917,0,0,80.68,2.35,5.56,11.42,0,0,0,0,16.98,"20260227_021616",19861,128191686
"Chicago",2026,4,5915976,8601.91,1.3,-0.36,0,38.94,4.5,11.34,45.21,8118386.917,0,0,80.68,2.35,5.56,11.42,0,0,0,0,16.98,"20260227_021616",19883,222419664
