"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Salvador",2016,1,3081423,4635.64,2.08,0,44.99,0.05,3.23,1.59,1.54,0,0.09,52.05,0.86,15.62,31.42,54.35,0.73,15.05,29.8,3574051.001,54048,1.51,60.76,0.72,15.26,23.27,40590,10489,0,2969,9.04,"20260327_183526",18895,5979029
"Salvador",2018,1,3081423,4510.1,1.93,-2.71,39.36,0.25,9.92,5.97,3.65,0,0.29,59.75,0.66,13.83,25.75,64.84,0.66,12.4,22.09,4328370.936,76571,1.77,63.48,0.81,15.01,20.7,54906,17405,0,4260,9.04,"20260327_183526",19793,6926360
"Salvador",2022,1,3081423,4432.31,1.87,-4.39,36.09,1.1,18.28,8.59,8.34,1.14,0.21,61.28,7.84,1.57,29.31,72.5,6.04,1.21,20.25,5063349.179,164770,3.25,64.73,8.41,1.95,24.91,59885,79156,8875,16853,9.04,"20260327_183526",19916,7133107
"Salvador",2024,1,3081423,4436.36,1.87,-4.3,35.24,1.23,20.69,10.05,9.66,0.73,0.25,61.55,7.31,1.57,29.55,74.35,5.58,1.06,18.99,5093250.718,180554,3.54,64.5,8.45,2.08,24.97,81932,89584,6008,3030,9.04,"20260327_183526",19940,7292664
"Salvador",2026,1,3081423,4393.75,1.85,-5.22,34.01,1.3,23.59,12.37,10.19,0.73,0.31,61.17,6.74,1.56,30.51,76.28,5.05,1.04,17.61,5153828.426,198190,3.85,64.24,8.23,1.98,25.55,91521,96490,6007,4172,9.04,"20260327_183526",19952,7628197
