"city","year","lts","found_routes","access_15min_vol"
"merida",16,1,19955,8473024
"merida",18,1,19956,8614537
"merida",20,1,19943,7607847
"merida",22,1,19958,7908523
"merida",24,1,19955,7731121
"merida",26,1,19978,8066506
