"from_id","to_id","euclidean_distance","route_ci_strong_m","route_ci_medium_m","route_ci_weak_m","route_ci_foot_m","route_pct_lts1","route_pct_lts2","route_pct_lts3","route_pct_lts4","route_interruptions_count","total_duration_v16_v1","total_duration_v16_v2","total_duration_v19_v1","total_duration_v19_v2","total_duration_v21_v1","total_duration_v21_v2","total_duration_v24_v1","total_duration_v24_v2","total_duration_v26_v1","total_duration_v26_v2","total_distance_v16_v1","total_distance_v16_v2","total_distance_v19_v1","total_distance_v19_v2","total_distance_v21_v1","total_distance_v21_v2","total_distance_v24_v1","total_distance_v24_v2","total_distance_v26_v1","total_distance_v26_v2"
"1","1",2481.65947653644,195.19,0,0,0,74.09,0,22.78,3.13,0,22.7,22.7,NA,NA,NA,NA,NA,NA,NA,NA,3151,3151,NA,NA,NA,NA,NA,NA,NA,NA
"10","10",2277.64920598626,677.78,0,0,0,80.75,0,4.76,14.48,1,24.6,24.6,NA,NA,NA,NA,NA,NA,NA,NA,3246,3246,NA,NA,NA,NA,NA,NA,NA,NA
"100","100",1048.32668587256,0,0,0,0,48.31,0,51.69,0,0,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,1529,1529,NA,NA,NA,NA,NA,NA,NA,NA
"1000","1000",902.41021804447,0,0,0,133.64,80.83,0,12.71,6.46,0,22.4,22.4,NA,NA,NA,NA,NA,NA,NA,NA,2279,2279,NA,NA,NA,NA,NA,NA,NA,NA
"10000","10000",1856.09162720707,352.348,0,0,227.006,87.39,0,12.61,0,1,19.2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,2500,2500,NA,NA,NA,NA,NA,NA,NA,NA
"10001","10001",889.893410650711,396.719,0,0,0,78.63,0,3.84,17.52,0,15.7,15.7,NA,NA,NA,NA,NA,NA,NA,NA,1508,1508,NA,NA,NA,NA,NA,NA,NA,NA
"10002","10002",1813.38374404019,0,0,0,247.979,28.62,0,70,1.38,0,55.6,55.6,NA,NA,NA,NA,NA,NA,NA,NA,4375,4375,NA,NA,NA,NA,NA,NA,NA,NA
"10003","10003",3209.39331628096,303.185,25.993,0,0,76.53,0.27,13.31,9.9,1,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3926,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10004","10004",1205.92952944424,569.084,0,0,0,65.27,0,1.26,33.47,0,27.7,27.7,NA,NA,NA,NA,NA,NA,NA,NA,2440,2440,NA,NA,NA,NA,NA,NA,NA,NA
"10005","10005",2027.84633386716,0,0,0,103.562,65.24,0,11.15,23.61,0,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2752,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10006","10006",1582.82148338787,420.068,0,0,551.542,76.06,0,3.9,20.04,0,19.6,19.6,NA,NA,NA,NA,NA,NA,NA,NA,2363,2363,NA,NA,NA,NA,NA,NA,NA,NA
"10007","10007",5316.64273330847,698.088,0,0,749.879,82.83,0,16.86,0.31,2,57.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7730,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10008","10008",862.291437012766,0,0,0,0,30.78,0,48.61,20.61,0,14.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,1144,1144,NA,NA,NA,NA,NA,NA,NA,NA
"10009","10009",5879.44513716511,326.618,0,0,39.753,82.62,0,12.56,4.82,2,84.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,11618,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","1001",6243.6759105545,3460.48,108.223,0,147.742,77.99,0,4.98,17.03,5,83.5,83.5,NA,NA,NA,NA,NA,NA,NA,NA,10430,10430,NA,NA,NA,NA,NA,NA,NA,NA
"10010","10010",2854.6377742454,1311.921,0,0,709.05,75.71,0,13.82,10.47,0,30.8,30.8,NA,NA,NA,NA,NA,NA,NA,NA,3975,3975,NA,NA,NA,NA,NA,NA,NA,NA
"10011","10011",1589.32604223665,357.175,0,0,238.422,93.73,0,6.27,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2263,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10012","10012",2901.81126220659,2109.087,0,0,922.193,92.4,0,4.96,2.63,3,34.4,34.4,NA,NA,NA,NA,NA,NA,NA,NA,5680,5680,NA,NA,NA,NA,NA,NA,NA,NA
"10013","10013",2613.13338150792,4727.911,0,0,1148.992,90.9,2.67,3.69,2.75,1,47.8,45.5,NA,NA,NA,NA,NA,NA,NA,NA,7946,7946,NA,NA,NA,NA,NA,NA,NA,NA
"10014","10014",1711.41282121637,984.081,0,0,207.83,85.76,0.29,8.38,5.57,2,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2868,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10015","10015",1541.18757713366,543.53,0,0,0,68.39,0,31.61,0,0,16.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,1919,1919,NA,NA,NA,NA,NA,NA,NA,NA
"10016","10016",2648.34072824745,1511.227,108.223,0,0,69.37,0,12.22,18.4,2,31.7,31.7,NA,NA,NA,NA,NA,NA,NA,NA,3787,3787,NA,NA,NA,NA,NA,NA,NA,NA
"10017","10017",4464.50912714556,1377.752,108.223,0,156.077,84.66,0,9.43,5.91,3,43.8,43.8,NA,NA,NA,NA,NA,NA,NA,NA,6293,6293,NA,NA,NA,NA,NA,NA,NA,NA
"10018","10018",6441.27882493598,3310.34,0,0,311.361,76.17,2.77,17.87,3.2,4,70.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10195,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","1002",5319.3351151838,1225.132,0,0,0,76.69,0.74,2.97,19.6,1,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,6641,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10020","10020",3041.24685034671,1342.71,0,19.078,7.467,79.35,0,13.95,6.71,2,46.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4825,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10021","10021",2827.2860832399,0,0,0,0,0,0,100,0,0,34.6,34.6,NA,NA,NA,NA,NA,NA,NA,NA,3389,3389,NA,NA,NA,NA,NA,NA,NA,NA
"10022","10022",1244.11353921,377.442,0,0,0,57.65,0,7.63,34.72,0,20.6,20.6,NA,NA,NA,NA,NA,NA,NA,NA,2037,2037,NA,NA,NA,NA,NA,NA,NA,NA
"10023","10023",3525.06348367438,407.265,0,0,383.277,55.32,0,25.16,19.53,1,72.8,72.8,NA,NA,NA,NA,NA,NA,NA,NA,7553,7553,NA,NA,NA,NA,NA,NA,NA,NA
"10024","10024",1658.64527964275,1158.166,0,0,0,76.58,0,0,23.42,1,15,15,NA,NA,NA,NA,NA,NA,NA,NA,2067,2067,NA,NA,NA,NA,NA,NA,NA,NA
"10025","10025",1299.47715317215,0,0,0,0,77.75,0,13.72,8.53,0,22.9,22.9,NA,NA,NA,NA,NA,NA,NA,NA,2460,2460,NA,NA,NA,NA,NA,NA,NA,NA
"10026","10026",687.192900102552,430.027,58.824,0,0,58.28,0,17.46,24.26,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,781,781,NA,NA,NA,NA,NA,NA,NA,NA
"10027","10027",914.920478306281,303.185,0,0,0,71.43,0,23.22,5.35,0,14.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,1760,1760,NA,NA,NA,NA,NA,NA,NA,NA
"10028","10028",3535.76920147514,0,0,0,0,44.98,0,55.02,0,0,66.4,66.4,NA,NA,NA,NA,NA,NA,NA,NA,5985,5985,NA,NA,NA,NA,NA,NA,NA,NA
"1003","1003",2444.34497197762,1229.3,0,0,5.861,89.05,1.16,5.85,3.94,1,26.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4109,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10030","10030",2930.72205684129,231.97,0,0,0,88.8,4.02,5.26,1.92,1,31.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,5120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10031","10031",2579.86722429809,573.747,0,0,662.329,31.75,0,2.24,66,0,59.8,59.8,NA,NA,NA,NA,NA,NA,NA,NA,4936,4936,NA,NA,NA,NA,NA,NA,NA,NA
"10032","10032",2010.56436661804,619.508,0,0,169.958,91.99,0,2.19,5.82,0,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2547,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10033","10033",5771.49173364509,4270.534,0,0,554.517,90.9,0,5.25,3.85,5,50.9,50.9,NA,NA,NA,NA,NA,NA,NA,NA,8262,8262,NA,NA,NA,NA,NA,NA,NA,NA
"10034","10034",636.928612031925,0,0,0,0,93.84,4.09,2.07,0,0,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10035","10035",1145.78543100084,2996.055,0,0,0,95.15,0,0,4.85,1,18.8,18.8,NA,NA,NA,NA,NA,NA,NA,NA,3405,3405,NA,NA,NA,NA,NA,NA,NA,NA
"10036","10036",4170.1590614586,3302.391,0,0,0,86.23,0,0,13.77,5,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6840,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10037","10037",1286.01649493771,909.828,0,447.165,7.467,57.93,0,16.67,25.39,1,17.6,17.6,NA,NA,NA,NA,NA,NA,NA,NA,1888,1888,NA,NA,NA,NA,NA,NA,NA,NA
"10038","10038",2369.72438568933,0,0,0,182.568,84.74,0,10.12,5.14,0,25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3499,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10039","10039",2392.37239072968,2088.541,0,0,0,94.31,0,4.49,1.19,1,23.4,23.4,NA,NA,NA,NA,NA,NA,NA,NA,4059,4059,NA,NA,NA,NA,NA,NA,NA,NA
"1004","1004",384.394716116922,0,0,0,0,100,0,0,0,0,2.3,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,657,657,657,657,NA,NA,NA,NA,NA,NA
"10040","10040",1292.81660306006,708.794,0,0,238.422,87.29,4,0,8.71,2,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1779,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10041","10041",1869.1287368766,200.424,0,0,551.822,76.38,0,9.06,14.56,2,27.3,27.3,NA,NA,NA,NA,NA,NA,NA,NA,3248,3248,NA,NA,NA,NA,NA,NA,NA,NA
"10042","10042",1291.83171861252,0,0,0,0,61.99,0,0,38.01,0,18.6,18.6,NA,NA,NA,NA,NA,NA,NA,NA,2322,2322,NA,NA,NA,NA,NA,NA,NA,NA
"10043","10043",527.320405066553,654.757,0,0,661.317,87.17,0,0,12.83,0,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,2597,2597,NA,NA,NA,NA,NA,NA,NA,NA
"10044","10044",1529.82215337481,0,0,0,0,94.09,0,5.91,0,0,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10045","10045",1347.09099552115,0,0,0,0,79.97,0,0,20.03,0,15.2,15.2,NA,NA,NA,NA,NA,NA,NA,NA,1933,1933,NA,NA,NA,NA,NA,NA,NA,NA
"10046","10046",1518.46907896778,0,0,0,0,64.46,0,17.67,17.87,0,14.3,14.3,NA,NA,NA,NA,NA,NA,NA,NA,1806,1806,NA,NA,NA,NA,NA,NA,NA,NA
"10047","10047",1937.42624337464,795.301,0,0,238.422,90.14,0,0.72,9.14,1,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,2313,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10048","10048",2346.07978452072,630.472,0,0,0,72.66,0,20.6,6.74,1,37.2,37.2,NA,NA,NA,NA,NA,NA,NA,NA,4285,4285,NA,NA,NA,NA,NA,NA,NA,NA
"10049","10049",1517.42007947854,0,0,0,0,61.65,3.19,23.08,12.08,0,23,22.4,NA,NA,NA,NA,NA,NA,NA,NA,2320,2320,NA,NA,NA,NA,NA,NA,NA,NA
"1005","1005",2815.85067334485,800.73,0,0,0,21.94,3.9,74.15,0,1,69.4,67.3,NA,NA,NA,NA,NA,NA,NA,NA,5086,5086,NA,NA,NA,NA,NA,NA,NA,NA
"10050","10050",1286.49496606633,856.06,58.824,0,5.861,96.57,0,0.79,2.64,1,9.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA,1621,1621,NA,NA,NA,NA,NA,NA,NA,NA
"10051","10051",2316.47094495284,1062.767,0,0,0,79.97,7.27,8.01,4.75,0,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2926,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10052","10052",1385.76525458754,405.344,0,0,0,40.69,0,44.3,15.01,0,17.3,17.3,17.3,17.3,NA,NA,NA,NA,NA,NA,1853,1853,1853,1853,NA,NA,NA,NA,NA,NA
"10053","10053",1579.2830663929,0,0,0,0,98.37,0,1.63,0,0,14.2,14.2,NA,NA,NA,NA,NA,NA,NA,NA,2219,2219,NA,NA,NA,NA,NA,NA,NA,NA
"10054","10054",2167.02874509374,471.774,0,0,0,7.84,0,66.05,26.11,0,71.4,71.4,NA,NA,NA,NA,NA,NA,NA,NA,4599,4599,NA,NA,NA,NA,NA,NA,NA,NA
"10055","10055",2815.1543274393,14.917,0,0,511.457,81.32,0,17.71,0.96,1,43.7,43.7,NA,NA,NA,NA,NA,NA,NA,NA,5674,5674,NA,NA,NA,NA,NA,NA,NA,NA
"10056","10056",2109.13601910119,0,0,0,0,0,0,52,48,0,45.3,45.3,NA,NA,NA,NA,NA,NA,NA,NA,2766,2766,NA,NA,NA,NA,NA,NA,NA,NA
"10057","10057",1897.77319427805,711.464,0,0,9.176,97.04,0,2.96,0,1,30.5,30.5,NA,NA,NA,NA,NA,NA,NA,NA,4468,4468,NA,NA,NA,NA,NA,NA,NA,NA
"10058","10058",1631.43710059258,1183.736,0,0,7.97,79.31,0,18.62,2.07,2,17.6,17.6,NA,NA,NA,NA,NA,NA,NA,NA,2292,2292,NA,NA,NA,NA,NA,NA,NA,NA
"10059","10059",1009.45231472511,244.291,0,0,9.176,84.99,6.17,8.83,0,0,14.9,13.8,NA,NA,NA,NA,NA,NA,NA,NA,1697,1697,NA,NA,NA,NA,NA,NA,NA,NA
"1006","1006",3999.19338257418,2134.846,0,0,191.054,65.67,0,22.55,11.78,3,71.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8256,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10060","10060",567.909642518384,143.887,0,0,75.885,86.45,0,13.55,0,0,10.8,10.8,NA,NA,NA,NA,NA,NA,NA,NA,1460,1460,NA,NA,NA,NA,NA,NA,NA,NA
"10061","10061",3452.52154767901,3745.197,0,0,0,89.07,0,0,10.93,1,44.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,6736,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10062","10062",768.090303702607,308.67,0,0,0,46.67,0,0,53.33,0,10.3,10.3,NA,NA,NA,NA,NA,NA,NA,NA,997,997,NA,NA,NA,NA,NA,NA,NA,NA
"10063","10063",3794.66313410503,3080.322,108.223,0,71.857,93.84,0,5.75,0.41,3,33.5,33.5,NA,NA,NA,NA,NA,NA,NA,NA,5986,5986,NA,NA,NA,NA,NA,NA,NA,NA
"10064","10064",5009.58115687127,3014.726,0,0,560.243,97.84,0,2.16,0,2,37.4,37.4,NA,NA,NA,NA,NA,NA,NA,NA,7032,7032,NA,NA,NA,NA,NA,NA,NA,NA
"10065","10065",1347.57332864347,0,0,0,0,2.7,0,89.83,7.47,0,47.3,47.3,NA,NA,NA,NA,NA,NA,NA,NA,2903,2903,NA,NA,NA,NA,NA,NA,NA,NA
"10066","10066",3399.30268295549,499.774,0,0,0,86.65,0,4.55,8.8,1,30.9,30.9,NA,NA,NA,NA,NA,NA,NA,NA,4656,4656,NA,NA,NA,NA,NA,NA,NA,NA
"10067","10067",1570.15965649857,360.103,0,0,0,88.14,0,0,11.86,0,14.7,14.7,NA,NA,NA,NA,NA,NA,NA,NA,2208,2208,NA,NA,NA,NA,NA,NA,NA,NA
"10068","10068",2259.14708007392,1662.25,0,0,1099.672,87.7,0,9.75,2.54,2,24.7,24.7,NA,NA,NA,NA,NA,NA,NA,NA,3638,3638,NA,NA,NA,NA,NA,NA,NA,NA
"10069","10069",1802.88725282191,95.293,0,0,0,82.77,0,5.69,11.54,0,25.4,25.4,NA,NA,NA,NA,NA,NA,NA,NA,3087,3087,NA,NA,NA,NA,NA,NA,NA,NA
"1007","1007",1770.65936872779,0,0,0,0,99.15,0,0.85,0,0,14.9,14.9,NA,NA,NA,NA,NA,NA,NA,NA,2323,2323,NA,NA,NA,NA,NA,NA,NA,NA
"10070","10070",765.131344111556,456.107,0,0,0,64.51,0,14.51,20.98,0,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10071","10071",2322.54519261188,2194.198,0,0,54.069,87.7,0,1.4,10.9,1,25.7,25.7,NA,NA,NA,NA,NA,NA,NA,NA,4254,4254,NA,NA,NA,NA,NA,NA,NA,NA
"10072","10072",1322.51291860955,0,0,0,0,0,0,97.9,2.1,0,21.9,21.9,NA,NA,NA,NA,NA,NA,NA,NA,1718,1718,NA,NA,NA,NA,NA,NA,NA,NA
"10073","10073",1378.74963104321,1024.551,0,7.884,7.467,80.9,0,19.1,0,1,10.3,10.3,NA,NA,NA,NA,NA,NA,NA,NA,1601,1601,NA,NA,NA,NA,NA,NA,NA,NA
"10074","10074",1912.20737461972,0,0,0,0,0,0,100,0,0,30.1,30.1,30.1,30.1,NA,NA,NA,NA,NA,NA,2661,2661,2663,2663,NA,NA,NA,NA,NA,NA
"10075","10075",5396.0724223758,2761.526,0,0,54.09,50.3,2.44,43.34,3.91,2,86.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7905,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10076","10076",2463.05963018398,2151.916,108.223,0,71.857,64.47,0,1.02,34.51,3,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5270,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10077","10077",4595.07715605628,420.412,0,0,0,59.05,0,34.85,6.11,1,60.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10078","10078",1022.54869492356,844.165,0,0,169.958,93.21,0,2.99,3.8,0,11.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,1744,1744,NA,NA,NA,NA,NA,NA,NA,NA
"1008","1008",2494.0620875564,295.341,0,0,0,79.61,0,4.37,16.02,0,26.2,26.2,NA,NA,NA,NA,NA,NA,NA,NA,3657,3657,NA,NA,NA,NA,NA,NA,NA,NA
"10081","10081",2263.88941919814,826.345,0,0,0,82.32,0,0,17.68,0,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3291,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10082","10082",2527.70062980539,529.863,0,0,0,59.6,0,6.27,34.13,0,43.2,43.2,NA,NA,NA,NA,NA,NA,NA,NA,3661,3661,NA,NA,NA,NA,NA,NA,NA,NA
"10083","10083",1638.37944160469,417.088,0,0,0,76.79,0,12.24,10.97,0,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2561,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10084","10084",2535.89379254857,2737.86,0,0,494.174,95.04,0,2.2,2.76,2,24.9,24.9,NA,NA,NA,NA,NA,NA,NA,NA,4291,4291,NA,NA,NA,NA,NA,NA,NA,NA
"10085","10085",1314.28061808172,918.366,0,31.643,0,82.39,0,0.66,16.96,1,14.9,14.9,NA,NA,NA,NA,NA,NA,NA,NA,2109,2109,NA,NA,NA,NA,NA,NA,NA,NA
"10086","10086",1269.07890030381,0,0,0,34.162,94.79,0,5.21,0,0,10.8,10.8,10.8,NA,NA,NA,NA,NA,NA,NA,1852,1852,1852,NA,NA,NA,NA,NA,NA,NA
"10087","10087",2634.85043505343,3928.934,0,0,0,74.44,0,10.18,15.39,3,84.6,84.6,NA,NA,NA,NA,NA,NA,NA,NA,10824,10824,NA,NA,NA,NA,NA,NA,NA,NA
"10088","10088",6624.43367578009,6220.942,0,0,0,87.45,0.47,3.02,9.06,3,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10248,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10089","10089",1386.36533226553,421.838,0,0,37.872,89.89,4.6,0.77,4.73,2,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2064,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","1009",2111.66644367069,1206.774,0,0,0,61.16,0,17.47,21.38,0,28.1,28.1,NA,NA,NA,NA,NA,NA,NA,NA,2967,2967,NA,NA,NA,NA,NA,NA,NA,NA
"10090","10090",1573.33144920373,243.155,0,0,0,79.24,0,14.71,6.05,0,16.5,16.5,NA,NA,NA,NA,NA,NA,NA,NA,2421,2421,NA,NA,NA,NA,NA,NA,NA,NA
"10091","10091",2651.43851669962,1708.667,343.144,0,0,55.23,0,27.86,16.91,1,45.1,45.1,NA,NA,NA,NA,NA,NA,NA,NA,4420,4420,NA,NA,NA,NA,NA,NA,NA,NA
"10092","10092",2631.42264949752,1020.042,0,0,1662.436,69.54,0,10.25,20.2,2,44.5,44.5,NA,NA,NA,NA,NA,NA,NA,NA,5052,5052,NA,NA,NA,NA,NA,NA,NA,NA
"10093","10093",4008.98846998851,1917.314,0,0,1566.701,93.16,0,5.84,1,4,32.6,32.6,NA,NA,NA,NA,NA,NA,NA,NA,5399,5399,NA,NA,NA,NA,NA,NA,NA,NA
"10094","10094",984.689138524115,0,0,0,0,0,0,98.69,1.31,0,30.3,30.3,NA,NA,NA,NA,NA,NA,NA,NA,2218,2218,NA,NA,NA,NA,NA,NA,NA,NA
"10095","10095",1168.74603545916,0,0,0,0,89.48,0,10.52,0,0,12.9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,1648,1648,NA,NA,NA,NA,NA,NA,NA,NA
"10096","10096",4207.72362731137,980.277,0,0,5.861,74.83,0,8.03,17.14,0,58.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7364,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10097","10097",1476.050846392,295.341,0,0,0,74.99,0,5.25,19.76,0,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2366,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10098","10098",1478.75712328716,613.247,54.804,0,25.702,68.55,0,31.45,0,1,17.2,17.2,NA,NA,NA,NA,NA,NA,NA,NA,2049,2049,NA,NA,NA,NA,NA,NA,NA,NA
"10099","10099",1419.05150402991,470.731,0,0,0,75.44,0,1.6,22.95,0,15.3,15.3,NA,NA,NA,NA,NA,NA,NA,NA,1885,1885,NA,NA,NA,NA,NA,NA,NA,NA
"101","101",7881.12465800144,6820.637,641.461,0,494.174,86.99,1.66,6.79,4.56,7,86.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12709,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","1010",3490.23824262182,2315.811,0,0,88.08,88.86,0,8.69,2.46,3,38.1,38.1,NA,NA,NA,NA,NA,NA,NA,NA,5683,5683,NA,NA,NA,NA,NA,NA,NA,NA
"10100","10100",953.71019887693,808.83,0,0,0,71.34,0,0,28.66,2,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2166,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10101","10101",4104.62630862899,1685.676,0,0,0,85.7,0,6.2,8.11,1,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5159,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10102","10102",2105.4040192502,2058.2,0,0,0,77.84,0,22.16,0,1,24.6,24.6,NA,NA,NA,NA,NA,NA,NA,NA,3883,3883,NA,NA,NA,NA,NA,NA,NA,NA
"10103","10103",1503.81504830638,0,0,0,0,0,0,100,0,0,27.5,27.5,NA,NA,NA,NA,NA,NA,NA,NA,2247,2247,NA,NA,NA,NA,NA,NA,NA,NA
"10104","10104",2461.5414609224,319.044,0,0,0,46.44,0,50.56,3,0,34,34,NA,NA,NA,NA,NA,NA,NA,NA,3071,3071,NA,NA,NA,NA,NA,NA,NA,NA
"10105","10105",2566.3706454,32.048,0,19.078,7.467,90.58,1.05,3.75,4.62,2,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3150,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10106","10106",2515.29554103269,765.505,0,0,0,34.13,0,23.36,42.51,0,109.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8398,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10107","10107",2378.3057932773,1341.448,0,0,0,65.04,0,14.88,20.07,3,34.6,34.6,NA,NA,NA,NA,NA,NA,NA,NA,3624,3624,NA,NA,NA,NA,NA,NA,NA,NA
"10108","10108",1296.87604441539,101.117,0,0,0,24.58,0,59.94,15.48,0,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2509,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10109","10109",3790.67082893655,23.433,0,0,0,77.38,2.3,17.05,3.27,0,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5399,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","1011",1087.45541741566,0,0,0,0,95.59,4.41,0,0,0,9.1,8.7,NA,NA,NA,NA,NA,NA,NA,NA,1534,1534,NA,NA,NA,NA,NA,NA,NA,NA
"10110","10110",2118.45220891156,0,0,0,247.979,7.5,0,91.03,1.47,0,66.8,66.8,NA,NA,NA,NA,NA,NA,NA,NA,4496,4496,NA,NA,NA,NA,NA,NA,NA,NA
"10111","10111",2223.47145010901,23.433,0,0,0,91.76,0,7.03,1.21,0,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10112","10112",1931.0094005979,740.899,0,0,0,68.32,0,24.81,6.86,1,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3261,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10113","10113",4226.11025776074,407.265,0,0,0,49.02,0,43.23,7.75,0,78.8,78.8,NA,NA,NA,NA,NA,NA,NA,NA,8293,8293,NA,NA,NA,NA,NA,NA,NA,NA
"10114","10114",3065.48739440212,14.917,0,0,704.167,78.76,0,20.24,1,1,41.9,41.9,NA,NA,NA,NA,NA,NA,NA,NA,6155,6155,NA,NA,NA,NA,NA,NA,NA,NA
"10115","10115",4894.97421370893,0,0,0,39.753,75.72,0,18.19,6.09,0,59.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10116","10116",2663.97291149536,1470.529,0,0,0,84.63,0,15.37,0,2,31.8,31.8,NA,NA,NA,NA,NA,NA,NA,NA,4120,4120,NA,NA,NA,NA,NA,NA,NA,NA
"10117","10117",1234.54211645315,1051.245,0,0,72.939,72.96,0,13.92,13.12,1,14.1,14.1,NA,NA,NA,NA,NA,NA,NA,NA,1755,1755,NA,NA,NA,NA,NA,NA,NA,NA
"10118","10118",2297.69456967863,0,0,0,0,18.48,0,81.52,0,0,70.2,70.2,NA,NA,NA,NA,NA,NA,NA,NA,5155,5155,NA,NA,NA,NA,NA,NA,NA,NA
"10119","10119",1900.25094313974,0,0,0,0,66.08,0,0,33.92,0,32.7,32.7,NA,NA,NA,NA,NA,NA,NA,NA,3575,3575,NA,NA,NA,NA,NA,NA,NA,NA
"1012","1012",2548.97274859366,0,0,0,0,56.56,0,2.96,40.48,0,36.6,36.6,NA,NA,NA,NA,NA,NA,NA,NA,3720,3720,NA,NA,NA,NA,NA,NA,NA,NA
