"city","year","lts","found_routes","access_15min_vol"
"riga",16,1,19876,23188669
"riga",18,1,19922,24572997
"riga",20,1,19930,24723142
"riga",22,1,19925,27227895
"riga",24,1,19969,30362286
"riga",26,1,19947,29232891
