"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Stockholm",2016,1,1258655,3452.3,1.76,0,19.82,2.44,56.32,47.66,7.78,0,0.88,79.22,7.83,7.42,5.53,2828973.967,296339,10.48,64.88,6.25,15.48,13.4,261821,22727,0,11791,3.88,"20260303_140507",19726,79569963
"Stockholm",2016,2,1258655,3425.73,1.75,0,19.05,2.43,53.88,46.22,6.7,0,0.95,76.07,11.84,6.86,5.23,2828973.967,296339,10.48,64.88,6.25,15.48,13.4,261821,22727,0,11791,3.88,"20260303_140507",19726,87553622
"Stockholm",2019,1,1258655,3369.94,1.72,-2.39,19.08,2.32,61.07,48.96,8.85,2.04,1.22,76.02,7.31,8.96,7.7,2987527.471,313873,10.51,67.63,12.99,7,12.38,266796,25994,5237,15846,3.88,"20260303_140507",19798,89032017
"Stockholm",2019,2,1258655,3296.15,1.68,-3.78,17.81,2.6,54.32,43.76,7.74,1.86,0.96,69.64,15.47,8.26,6.63,2987527.471,313873,10.51,67.63,12.99,7,12.38,266796,25994,5237,15846,3.88,"20260303_140507",19800,98133622
"Stockholm",2021,1,1258655,3322.18,1.7,-3.77,18.74,2.28,61.61,50.53,8.11,1.92,1.04,76.39,6.25,9.11,8.25,3076889.012,316110,10.27,69.2,12.26,6.72,11.82,274164,27630,5489,8827,3.88,"20260303_140507",19733,89506463
"Stockholm",2021,2,1258655,3259.09,1.66,-4.86,17.65,2.4,56.78,46.14,7.83,1.86,0.96,69.36,13.99,8.74,7.91,3076889.012,316110,10.27,69.2,12.26,6.72,11.82,274164,27630,5489,8827,3.88,"20260303_140507",19802,97328473
"Stockholm",2024,1,1258655,3289.15,1.68,-4.73,18.67,2.22,62.48,51.65,8.03,1.46,1.33,76.82,10.7,4.05,8.43,3202717.552,315493,9.85,70.64,14,4.71,10.65,275009,26123,4722,9638,3.88,"20260303_140507",19690,88449748
"Stockholm",2024,2,1258655,3225.49,1.65,-5.85,17.4,2.44,55.38,44.85,7.8,1.59,1.13,67.2,21.1,3.96,7.73,3202717.552,315493,9.85,70.64,14,4.71,10.65,275009,26123,4722,9638,3.88,"20260303_140507",19759,99841158
"Stockholm",2026,1,1258655,3288.34,1.67,-4.75,18.69,2.39,60.83,50.24,7.62,1.96,1.01,78.89,9.96,3.18,7.97,3300615.991,319784,9.69,72.2,12.92,4.59,10.29,273265,25777,6609,14134,3.88,"20260303_140507",19690,88250440
"Stockholm",2026,2,1258655,3228.38,1.65,-5.76,17.59,2.62,55.46,45.05,7.5,2.09,0.83,70.88,18.4,3.26,7.46,3300615.991,319784,9.69,72.2,12.92,4.59,10.29,273265,25777,6609,14134,3.88,"20260303_140507",19759,97500367
