"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Nantes",2016,1,357903,3749.68,1.73,0,23.27,2.39,48.43,12.22,28.08,2.51,5.62,62,3.51,15.52,18.96,4838765.1,391017,8.08,65.09,2.05,13.15,19.72,82764,197599,27243,83410,4.42,"20260303_132802",19929,25951862
"Nantes",2016,2,357903,3749.76,1.73,0,22.99,2.47,47.27,11.64,27.61,2.39,5.64,62,4.5,15.22,18.27,4838765.1,391017,8.08,65.09,2.05,13.15,19.72,82764,197599,27243,83410,4.42,"20260303_132802",19931,26645567
"Nantes",2019,1,357903,3728.9,1.72,-0.55,22.58,2.57,49.11,12.54,27.7,2.26,6.61,65.35,3.76,13.41,17.47,5079416.089,408326,8.04,66.79,2.29,12.1,18.81,91735,201763,24370,90459,4.42,"20260303_132802",19912,26298215
"Nantes",2019,2,357903,3724.97,1.72,-0.66,22.24,2.59,48.07,12.24,27.14,2.2,6.49,64.68,5.27,12.96,17.07,5079416.089,408326,8.04,66.79,2.29,12.1,18.81,91735,201763,24370,90459,4.42,"20260303_132802",19913,27051203
"Nantes",2021,1,357903,3753.98,1.72,0.11,22.96,2.8,51.38,15.38,26.46,2.71,6.84,59.39,7.32,15.65,17.63,5328661.92,431140,8.09,64.14,5.26,13,17.6,102914,201437,26258,100531,4.42,"20260303_132802",19947,25045250
"Nantes",2021,2,357903,3737.62,1.72,-0.32,22.2,2.87,48.58,14.9,24.64,2.37,6.68,58.1,11.46,14.29,16.13,5328661.92,431140,8.09,64.14,5.26,13,17.6,102914,201437,26258,100531,4.42,"20260303_132802",19953,27114104
"Nantes",2024,1,357903,3680.68,1.69,-1.84,22.35,2.68,53.87,17.05,25.95,3.87,7,59.78,5.92,13.74,20.56,5602421.208,467993,8.35,65.64,5.06,11.93,17.38,123953,202818,34039,107182,4.42,"20260303_132802",19956,25546569
"Nantes",2024,2,357903,3662.93,1.68,-2.32,21.74,2.8,51.42,16.26,24.61,3.76,6.8,58.16,9.7,13.15,18.99,5602421.208,467993,8.35,65.64,5.06,11.93,17.38,123953,202818,34039,107182,4.42,"20260303_132802",19964,27348875
"Nantes",2026,1,357903,3592.54,1.64,-4.19,21.51,2.81,55.94,17.3,24.17,6.09,8.37,64.34,6.69,12.02,16.95,5887674.968,534649,9.08,68.53,4.89,10.86,15.71,129816,207623,72782,124428,4.42,"20260303_132802",19572,26915856
"Nantes",2026,2,357903,3577.31,1.63,-4.6,20.89,2.91,54.21,16.55,23.23,6.04,8.39,62.73,9.76,11.55,15.95,5887674.968,534649,9.08,68.53,4.89,10.86,15.71,129816,207623,72782,124428,4.42,"20260303_132802",19578,28399009
