"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","pct_lts1_alternative","pct_lts2_alternative","pct_lts3_alternative","pct_lts4_alternative","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Nantes",2018,1,357903,3740.87,1.72,0,22.61,2.54,49.03,12.31,28.16,2.5,6.06,64.34,3.7,13.71,18.24,91.25,0.56,4.45,3.73,4988896.81,398335,7.98,66.07,2.18,12.46,19.28,86096,201315,24250,86674,4.27,"20260325_173405",19911,26414151
"Nantes",2020,1,357903,3775.33,1.74,0.92,23.27,2.7,51.35,14.02,27.9,2.74,6.7,57.63,5.62,17.53,19.21,89.99,0.9,5.39,3.71,5182124.442,427000,8.24,62.75,3.84,15,18.41,94957,204370,25689,101984,4.27,"20260325_173405",19939,24547755
"Nantes",2022,1,357903,3757.12,1.73,0.43,22.81,2.79,51.86,15.4,26.43,2.84,7.19,60.09,6.61,15.32,17.98,91,1.3,4.42,3.28,5466739.777,445860,8.16,64.76,5.17,12.67,17.4,112025,200684,27853,105298,4.27,"20260325_173405",19955,25120295
