"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","pct_ci_route","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Kyoto",2016,1,1632320,6057.62,1.47,0,0.26,56.55,4.49,24.88,14.04,6985417.005,17952,0.26,36.49,6.02,37.42,20.07,14401,1352,0,2199,15.76,"20260227_064547",18592,11824312
"Kyoto",2016,2,1632320,6388.38,1.48,0,0.17,42.29,24.53,22.88,10.26,6985417.005,17952,0.26,36.49,6.02,37.42,20.07,14401,1352,0,2199,15.76,"20260227_064547",19357,15021928
"Kyoto",2016,3,1632320,6093.72,1.37,0,0.36,18.56,15.43,63.37,2.6,6985417.005,17952,0.26,36.49,6.02,37.42,20.07,14401,1352,0,2199,15.76,"20260227_064547",19990,44604262
"Kyoto",2016,4,1632320,5640.7,1.27,0,0.25,11.26,9.85,34.85,43.99,6985417.005,17952,0.26,36.49,6.02,37.42,20.07,14401,1352,0,2199,15.76,"20260227_064547",19991,61823116
"Kyoto",2021,1,1632320,6407.4,1.46,5.77,8.61,82.79,3.41,8.6,5.17,8144006.574,53116,0.65,47.74,6.77,27.59,17.91,42417,2607,0,8092,15.76,"20260227_064547",19685,24603185
"Kyoto",2021,2,1632320,6380.95,1.44,-0.12,6.6,68.01,20.59,7.18,4.19,8144006.574,53116,0.65,47.74,6.77,27.59,17.91,42417,2607,0,8092,15.76,"20260227_064547",19844,31212510
"Kyoto",2021,3,1632320,5972.02,1.34,-2,1.18,41.78,17.27,38.89,2.03,8144006.574,53116,0.65,47.74,6.77,27.59,17.91,42417,2607,0,8092,15.76,"20260227_064547",19971,50654594
"Kyoto",2021,4,1632320,5611.61,1.26,-0.52,0.73,24.56,11.65,23.86,39.89,8144006.574,53116,0.65,47.74,6.77,27.59,17.91,42417,2607,0,8092,15.76,"20260227_064547",19973,64624618
"Kyoto",2026,1,1632320,6421.26,1.45,6,18.54,86.46,2.06,7.69,3.76,8772763.624,172284,1.96,52.81,6.78,22.09,18.33,57033,16456,68365,30430,15.76,"20260227_064547",19801,26665013
"Kyoto",2026,2,1632320,6374.99,1.43,-0.21,17.66,68.64,21.82,6.32,3.19,8772763.624,172284,1.96,52.81,6.78,22.09,18.33,57033,16456,68365,30430,15.76,"20260227_064547",19913,32986266
"Kyoto",2026,3,1632320,5928.4,1.33,-2.71,11.45,42.88,17.6,37.69,1.8,8772763.624,172284,1.96,52.81,6.78,22.09,18.33,57033,16456,68365,30430,15.76,"20260227_064547",19994,52283902
"Kyoto",2026,4,1632320,5611.66,1.26,-0.51,13.38,27.11,11.95,25.36,35.55,8772763.624,172284,1.96,52.81,6.78,22.09,18.33,57033,16456,68365,30430,15.76,"20260227_064547",19997,63303701
