"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Taipei",2016,1,4759523,3772.71,1.79,0,26.67,0.91,19.39,11.8,0.21,6.63,0.74,71.96,0.86,11.46,15.67,7434454.635,247589,3.33,51.54,1.67,22.4,24.39,186188,3243,47816,10343,6.18,"20260305_040647",19916,22119661
"Taipei",2016,2,4759523,3767.65,1.79,0,26.09,0.9,18.9,11.31,0.2,6.62,0.76,69.87,3.63,11.11,15.34,7434454.635,247589,3.33,51.54,1.67,22.4,24.39,186188,3243,47816,10343,6.18,"20260305_040647",19922,23054495
"Taipei",2019,1,4759523,3597.3,1.7,-4.65,22.78,1.2,25.48,10.24,0.24,5.69,9.3,81.12,0.8,8.16,9.91,9521210.856,388787,4.08,62.06,1.51,18.83,17.6,200576,4721,56027,127463,6.18,"20260305_040647",19975,33541505
"Taipei",2019,2,4759523,3580.43,1.69,-4.97,22.3,1.16,24.63,9.71,0.25,5.52,9.15,79.09,3.44,7.76,9.7,9521210.856,388787,4.08,62.06,1.51,18.83,17.6,200576,4721,56027,127463,6.18,"20260305_040647",19977,34597805
"Taipei",2021,1,4759523,3508.97,1.65,-6.99,22.26,1.16,18.94,11.01,0.25,6.58,1.1,82.17,1.47,7.03,9.33,9813536.25,313742,3.2,61.21,2.71,19.26,16.81,204783,8811,83827,16321,6.18,"20260305_040647",19980,34450753
"Taipei",2021,2,4759523,3486.42,1.64,-7.46,21.6,1.09,17.69,10.21,0.3,6.17,1.02,78.64,5.81,6.79,8.75,9813536.25,313742,3.2,61.21,2.71,19.26,16.81,204783,8811,83827,16321,6.18,"20260305_040647",19986,36077264
"Taipei",2024,1,4759523,3434.67,1.62,-8.96,21.96,1.4,21.14,11.33,0.33,4.9,4.58,83.71,2.73,6.37,7.18,9900602.111,348954,3.52,61.11,4.29,17.25,17.35,209377,5673,79179,54725,6.18,"20260305_040647",19978,35802006
"Taipei",2024,2,4759523,3401.2,1.6,-9.73,20.72,1.33,19.07,9.98,0.37,4.68,4.04,78.04,9.83,5.68,6.45,9900602.111,348954,3.52,61.11,4.29,17.25,17.35,209377,5673,79179,54725,6.18,"20260305_040647",19989,38530490
"Taipei",2026,1,4759523,3421.78,1.61,-9.3,21.61,1.74,25.29,12.52,1.16,5.94,5.67,82.95,3.27,5.81,7.98,10134840.739,426217,4.21,61.8,5.13,15.32,17.75,221531,30224,99152,75310,6.18,"20260305_040647",19982,36130847
"Taipei",2026,2,4759523,3372.54,1.58,-10.49,20.34,1.65,22.52,10.56,1.08,5.78,5.11,76.1,11.48,5.31,7.11,10134840.739,426217,4.21,61.8,5.13,15.32,17.75,221531,30224,99152,75310,6.18,"20260305_040647",19996,39248494
