"city","year","lts","found_routes","access_15min_vol"
"new taipei",16,1,19853,18619003
"new taipei",18,1,19895,24898674
"new taipei",20,1,19912,25818822
"new taipei",22,1,19940,26341988
"new taipei",24,1,19957,27376274
"new taipei",26,1,19950,27096257
