"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Lyon",2016,1,947659,3693.8,1.69,0,33.04,2.09,28.23,13.65,9.41,2.53,2.64,62.98,2.89,17.93,16.2,4863741.616,306914,6.31,38.81,3.33,31.56,26.31,109461,134467,31922,31063,6.16,"20260302_152943",19938,207019380
"Lyon",2016,2,947659,3691.79,1.69,0,31.27,2.2,29.89,12.95,11.75,2.75,2.45,59.07,9.05,17.36,14.52,4863741.616,306914,6.31,38.81,3.33,31.56,26.31,109461,134467,31922,31063,6.16,"20260302_152943",19955,242891492
"Lyon",2019,1,947659,3689.05,1.68,-0.13,31.62,2.28,31.57,15.67,11.51,1.9,2.48,67.85,3.27,15.3,13.58,5318733.967,335007,6.3,44.85,3.57,26.88,24.7,110393,152819,38259,33536,6.16,"20260302_152943",19919,233376483
"Lyon",2019,2,947659,3702.32,1.69,0.29,29.8,2.37,32.73,15.13,13.24,2.05,2.3,63.99,9.28,14.79,11.95,5318733.967,335007,6.3,44.85,3.57,26.88,24.7,110393,152819,38259,33536,6.16,"20260302_152943",19934,267419071
"Lyon",2021,1,947659,3663.97,1.67,-0.81,30.34,2.58,35.72,16.9,13.14,2.66,3.02,71.15,3.81,13.1,11.93,5646404.826,422962,7.49,48.06,5.68,22.62,23.64,131359,189207,71232,31164,6.16,"20260302_152943",19827,249452566
"Lyon",2021,2,947659,3643.24,1.66,-1.32,28.25,2.61,36.66,16.41,14.99,2.7,2.56,64.86,12.06,12.68,10.4,5646404.826,422962,7.49,48.06,5.68,22.62,23.64,131359,189207,71232,31164,6.16,"20260302_152943",19843,288555993
"Lyon",2024,1,947659,3646.25,1.65,-1.29,30.43,2.93,42.81,19.91,15.73,3.92,3.26,73.58,10.34,4.58,11.49,6007408.812,522003,8.69,52.23,13.68,11.51,22.58,142735,230098,109698,39472,6.16,"20260302_152943",19884,255384695
"Lyon",2024,2,947659,3592.51,1.64,-2.69,25.1,2.73,48.31,18.58,22.58,4.47,2.68,57.53,29.61,3.9,8.96,6007408.812,522003,8.69,52.23,13.68,11.51,22.58,142735,230098,109698,39472,6.16,"20260302_152943",19903,385473277
"Lyon",2026,1,947659,3638.04,1.65,-1.51,28.12,2.9,48.38,24.03,15.13,4.6,4.62,83.61,6.53,2.57,7.3,6049678.791,573614,9.48,58.44,13.37,7.47,20.72,168340,248969,106146,50159,6.16,"20260302_152943",19761,313748893
"Lyon",2026,2,947659,3551.46,1.62,-3.8,23.96,2.67,53.54,21.77,22.95,4.83,3.98,67.1,24.84,2.2,5.86,6049678.791,573614,9.48,58.44,13.37,7.47,20.72,168340,248969,106146,50159,6.16,"20260302_152943",19769,409802919
