"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Graz",2016,1,242780,3633.34,1.62,0,24.4,2.74,35.1,28.12,6.62,0.04,0.32,80.46,2.86,5.52,11.16,4206787.552,125738,2.99,51.38,5.29,9.25,34.07,96464,25507,198,3569,5.06,"20260303_121311",19972,23308531
"Graz",2016,2,242780,3592.04,1.6,0,23.21,2.7,33.27,26.5,6.4,0.04,0.32,77.12,6.69,5.51,10.67,4206787.552,125738,2.99,51.38,5.29,9.25,34.07,96464,25507,198,3569,5.06,"20260303_121311",19974,24756976
"Graz",2019,1,242780,3605.37,1.6,-0.77,23.91,2.8,34.52,27.24,6.66,0.09,0.53,83.23,2.88,4.6,9.28,4562949.959,134154,2.94,53.12,5.14,7.96,33.78,101116,26221,494,6323,5.06,"20260303_121311",19976,23565518
"Graz",2019,2,242780,3570,1.59,-0.61,22.83,2.76,33.07,25.94,6.51,0.09,0.54,79.95,6.52,4.6,8.92,4562949.959,134154,2.94,53.12,5.14,7.96,33.78,101116,26221,494,6323,5.06,"20260303_121311",19979,24971483
"Graz",2021,1,242780,3574.37,1.59,-1.62,23.45,2.9,35.46,27.34,6.37,0.39,1.36,84.71,3.9,3.21,8.17,4847456.704,143302,2.96,53.89,5.27,7.18,33.66,104849,26262,1678,10514,5.06,"20260303_121311",19980,23899160
"Graz",2021,2,242780,3541.81,1.58,-1.4,22.34,2.89,34.2,26.16,6.32,0.39,1.32,81.64,7.43,3.22,7.7,4847456.704,143302,2.96,53.89,5.27,7.18,33.66,104849,26262,1678,10514,5.06,"20260303_121311",19982,25230845
"Graz",2024,1,242780,3543.93,1.58,-2.46,22.79,3.01,35.88,28.44,5.78,1.3,0.37,87.69,1.92,3.03,7.35,4859646.125,161802,3.33,59.15,3.6,5.68,31.57,118111,27043,7190,9458,5.06,"20260303_121311",19841,24474222
"Graz",2024,2,242780,3538.26,1.57,-1.5,22.16,3.04,35.18,27.9,5.62,1.31,0.35,86.39,3.66,2.96,6.99,4859646.125,161802,3.33,59.15,3.6,5.68,31.57,118111,27043,7190,9458,5.06,"20260303_121311",19845,25055126
"Graz",2026,1,242780,3548.67,1.58,-2.33,23.23,2.97,38.51,30.15,5.83,2.24,0.29,87.61,1.96,2.88,7.55,4875347.628,171754,3.52,59.87,3.53,5.5,31.1,125681,26888,10642,8544,5.06,"20260303_121311",19981,22877043
"Graz",2026,2,242780,3540.65,1.57,-1.43,22.57,2.98,37.76,29.65,5.72,2.11,0.28,86.16,4.06,2.77,7.01,4875347.628,171754,3.52,59.87,3.53,5.5,31.1,125681,26888,10642,8544,5.06,"20260303_121311",19984,23564835
