"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Berlin",2016,1,3250007,3290.7,1.54,0,23.51,2.45,15.03,5.79,4.6,1.17,3.47,82.06,3.28,5.62,9.02,4439368.5,431343,9.72,60.72,5.41,10.9,22.96,219940,131077,28503,51824,6.29,"20260303_024515",19833,848378358
"Berlin",2016,2,3250007,3257.4,1.53,0,21.5,2.57,18.1,5.55,7.89,1.34,3.32,74.78,12.1,5.01,8.1,4439368.5,431343,9.72,60.72,5.41,10.9,22.96,219940,131077,28503,51824,6.29,"20260303_024515",19834,990342814
"Berlin",2019,1,3250007,3246.61,1.52,-1.34,24.28,2.83,16.92,6.34,5.03,1.71,3.85,80.23,2.54,4.35,12.88,4577771.303,467234,10.21,62.24,4.35,8.75,24.66,226840,151205,39810,49379,6.29,"20260303_024515",19999,900786009
"Berlin",2019,2,3250007,3226.63,1.51,-0.94,22.65,2.88,19.01,5.96,7.26,1.89,3.91,74.71,9.32,3.94,12.03,4577771.303,467234,10.21,62.24,4.35,8.75,24.66,226840,151205,39810,49379,6.29,"20260303_024515",19999,1038182964
"Berlin",2021,1,3250007,3232.54,1.51,-1.77,24.18,3.09,18.9,6.48,5.1,2.44,4.88,81.68,2.47,3.96,11.88,4771191.499,497539,10.43,65.01,4.03,8.22,22.74,223772,168031,46536,59201,6.29,"20260303_024515",19999,914278393
"Berlin",2021,2,3250007,3216.44,1.5,-1.26,22.67,3.2,21.61,6.24,8.09,2.49,4.79,76.64,8.65,3.51,11.19,4771191.499,497539,10.43,65.01,4.03,8.22,22.74,223772,168031,46536,59201,6.29,"20260303_024515",20000,1061995055
"Berlin",2024,1,3250007,3232.89,1.5,-1.76,29.98,2.71,32.51,21,1.88,4.71,4.93,95.55,0.57,0.97,2.91,4497393.303,516905,11.49,73.4,2.37,6.54,17.69,247720,172249,54808,42128,6.29,"20260303_024515",18909,559353307
"Berlin",2024,2,3250007,3235.91,1.5,-0.66,29.48,2.82,34.09,20.9,3.37,4.87,4.96,93.52,2.61,0.96,2.91,4497393.303,516905,11.49,73.4,2.37,6.54,17.69,247720,172249,54808,42128,6.29,"20260303_024515",18947,580811819
"Berlin",2026,1,3250007,3232.66,1.5,-1.76,29.46,2.81,42.24,29.74,1.59,4.74,6.18,95.95,0.35,0.76,2.94,4705167.893,557263,11.84,74.81,2.17,5.87,17.15,267354,173268,62788,53853,6.29,"20260303_024515",18962,545693902
"Berlin",2026,2,3250007,3224.23,1.49,-1.02,29.05,2.93,43.54,29.53,3.07,4.91,6.03,93.88,2.39,0.78,2.96,4705167.893,557263,11.84,74.81,2.17,5.87,17.15,267354,173268,62788,53853,6.29,"20260303_024515",19000,565597285
