"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Munich",2016,1,1267696,3198.58,1.46,0,18.44,2.29,46.82,26.26,0.74,1.24,18.59,95.97,0.32,0.77,2.94,6668246.962,750506,11.25,75.92,1.33,3.92,18.82,418467,26083,8083,297873,5.93,"20260302_161642",19892,619539243
"Munich",2016,2,1267696,3188.3,1.45,0,18.24,2.29,46.66,25.87,1.06,1.26,18.47,94.68,1.65,0.75,2.92,6668246.962,750506,11.25,75.92,1.33,3.92,18.82,418467,26083,8083,297873,5.93,"20260302_161642",19929,627007160
"Munich",2019,1,1267696,3180.87,1.45,-0.55,18.43,2.49,47.84,25.6,1,2.24,19,96.18,0.29,0.82,2.7,6787528.346,765686,11.28,77.12,1.42,4.01,17.45,402762,30868,13124,318933,5.93,"20260302_161642",19909,613258110
"Munich",2019,2,1267696,3164.45,1.44,-0.75,18.19,2.49,47.38,25.14,1.34,2.23,18.67,94.49,1.95,0.82,2.73,6787528.346,765686,11.28,77.12,1.42,4.01,17.45,402762,30868,13124,318933,5.93,"20260302_161642",19946,627648409
"Munich",2021,1,1267696,3166.54,1.44,-1,18.48,2.54,48.96,24.11,1.19,3.1,20.55,96.23,0.3,0.7,2.76,6908578.864,782070,11.32,77.61,1.54,3.7,17.15,382599,33911,22550,343011,5.93,"20260302_161642",19946,618851389
"Munich",2021,2,1267696,3150.35,1.43,-1.19,18.23,2.52,48.58,23.63,1.62,3.06,20.28,94.42,2.12,0.71,2.74,6908578.864,782070,11.32,77.61,1.54,3.7,17.15,382599,33911,22550,343011,5.93,"20260302_161642",19946,629974507
"Munich",2024,1,1267696,3201.81,1.45,0.1,19.13,2.68,53.25,5.05,0.69,4.13,43.39,96.35,0.3,0.75,2.61,6991713.298,829644,11.87,79.08,1.54,3.72,15.66,77935,36663,28548,686498,5.93,"20260302_161642",19971,569887363
"Munich",2024,2,1267696,3193.64,1.45,0.17,18.95,2.68,52.87,5.03,0.85,4.09,42.89,95.2,1.43,0.74,2.63,6991713.298,829644,11.87,79.08,1.54,3.72,15.66,77935,36663,28548,686498,5.93,"20260302_161642",19971,581644784
"Munich",2026,1,1267696,3236.12,1.46,1.17,20.09,2.5,58.84,5.28,0.9,4.15,48.51,95.81,0.29,0.88,3.02,7018816.239,869917,12.39,78.14,1.73,3.9,16.23,69200,41445,34591,724681,5.93,"20260302_161642",19931,516907454
"Munich",2026,2,1267696,3227.67,1.46,1.23,19.92,2.51,58.35,5.2,1.12,4.16,47.87,94.6,1.54,0.85,3.02,7018816.239,869917,12.39,78.14,1.73,3.9,16.23,69200,41445,34591,724681,5.93,"20260302_161642",19931,526455102
