"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Minneapolis",2016,1,1491887,3703.51,1.65,0,22.71,1.49,54.68,16.49,33.34,1.26,3.58,51.66,17.22,25.17,5.95,7155156.985,288540,4.03,56.11,6.34,27.1,10.46,122625,124340,5504,36071,3.85,"20260303_130921",20000,36442652
"Minneapolis",2016,2,1491887,3681.67,1.64,0,21.96,1.6,51.16,15.1,31.85,1.21,3,50.35,19.79,24.11,5.75,7155156.985,288540,4.03,56.11,6.34,27.1,10.46,122625,124340,5504,36071,3.85,"20260303_130921",20000,39387594
"Minneapolis",2019,1,1491887,3547.71,1.58,-4.21,20.01,1.2,68.16,20.35,36.56,6.91,4.34,43.38,17.14,22.56,16.91,7412794.323,414224,5.59,57.61,8.84,23.56,9.99,154692,174683,47022,37827,3.85,"20260303_130921",20000,50993332
"Minneapolis",2019,2,1491887,3533.09,1.58,-4.04,19.54,1.39,64.66,18.77,35.4,6.21,4.28,42.8,19.41,21.56,16.22,7412794.323,414224,5.59,57.61,8.84,23.56,9.99,154692,174683,47022,37827,3.85,"20260303_130921",20000,53400719
"Minneapolis",2021,1,1491887,3522.45,1.57,-4.89,19.79,1.42,66.81,23.16,33.72,7.8,2.12,47.5,12.74,23.77,15.98,8011254.587,440995,5.5,62.14,6.87,20.72,10.27,176320,171875,56149,36651,3.85,"20260303_130921",20000,49001265
"Minneapolis",2021,2,1491887,3498.19,1.55,-4.98,19.33,1.63,62.68,20.94,32.57,7.08,2.09,46.43,15.55,22.86,15.16,8011254.587,440995,5.5,62.14,6.87,20.72,10.27,176320,171875,56149,36651,3.85,"20260303_130921",20000,51506434
"Minneapolis",2024,1,1491887,3441.39,1.52,-7.08,19.26,1.63,64.85,24.25,33.74,6.37,0.48,56.46,26.61,7.07,9.86,8409463.311,486325,5.78,69.26,15.11,6.29,9.34,234251,180230,52809,19034,3.85,"20260303_130921",20000,52691819
"Minneapolis",2024,2,1491887,3353.89,1.48,-8.9,17.83,2.04,51.26,18.13,28.38,4.29,0.47,49.13,37.46,5.19,8.22,8409463.311,486325,5.78,69.26,15.11,6.29,9.34,234251,180230,52809,19034,3.85,"20260303_130921",20000,61030679
"Minneapolis",2026,1,1491887,3396.06,1.5,-8.3,18.92,1.56,64.74,26.07,31.58,6.67,0.42,61.48,22.43,6.64,9.44,8494334.707,500056,5.89,75.6,11.69,4.63,8.08,255898,175783,55606,12768,3.85,"20260303_130921",20000,54505546
"Minneapolis",2026,2,1491887,3330.52,1.47,-9.54,17.77,1.96,53.12,19.33,28.5,4.95,0.34,53.39,32.97,5.48,8.15,8494334.707,500056,5.89,75.6,11.69,4.63,8.08,255898,175783,55606,12768,3.85,"20260303_130921",20000,61162325
