"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Zurich",2016,1,724865,3532.67,1.61,0,25.14,1.93,15.93,7.8,4.3,0,3.83,83.08,1.05,7.31,8.56,5117170.964,185968,3.63,51.36,1.48,11.72,35.44,67268,76184,0,42516,6.72,"20260302_182241",19998,534799378
"Zurich",2016,2,724865,3514.67,1.61,0,24.36,2.09,17.74,7.35,6.75,0,3.64,79.72,4.98,7.07,8.23,5117170.964,185968,3.63,51.36,1.48,11.72,35.44,67268,76184,0,42516,6.72,"20260302_182241",19999,571820413
"Zurich",2019,1,724865,3485.27,1.6,-1.34,23.25,2.89,20.51,2.64,5,0.07,12.8,88.92,0.97,4.33,5.78,5294228.288,249788,4.72,56.49,1.79,9.93,31.79,50714,107420,4495,87159,6.72,"20260302_182241",20000,578984395
"Zurich",2019,2,724865,3454.9,1.58,-1.7,22.5,2.91,22.32,2.85,7.16,0.07,12.23,85.16,4.75,4.46,5.62,5294228.288,249788,4.72,56.49,1.79,9.93,31.79,50714,107420,4495,87159,6.72,"20260302_182241",20000,619696790
"Zurich",2021,1,724865,3456.15,1.57,-2.17,22.69,2.84,19.28,1.11,4.44,0.02,13.72,91.41,0.93,2.97,4.69,5477217.598,260459,4.76,59.3,2.21,9.24,29.25,29102,127730,2169,101457,6.72,"20260302_182241",20000,570157428
"Zurich",2021,2,724865,3411.52,1.55,-2.93,21.78,2.93,21.3,1.38,7.04,0.03,12.85,85.66,6.7,3.06,4.57,5477217.598,260459,4.76,59.3,2.21,9.24,29.25,29102,127730,2169,101457,6.72,"20260302_182241",20000,610964580
"Zurich",2024,1,724865,3442.96,1.56,-2.54,22.72,2.87,19.05,1.35,4.72,0,12.98,94.32,0.45,1.64,3.58,5700604.059,279361,4.9,62.74,1.99,7.9,27.38,30036,140624,1647,107055,6.72,"20260302_182241",19551,585790603
"Zurich",2024,2,724865,3421.42,1.55,-2.65,22.1,2.99,20.24,1.57,6.26,0,12.41,90.76,4.11,1.61,3.52,5700604.059,279361,4.9,62.74,1.99,7.9,27.38,30036,140624,1647,107055,6.72,"20260302_182241",19624,618246116
"Zurich",2026,1,724865,3450.06,1.56,-2.34,24.15,3.04,21.71,2.45,4.75,0.06,14.46,94.32,0.43,1.51,3.74,5635108.693,304589,5.41,64.12,2.21,7.54,26.13,40961,149437,2386,111805,6.72,"20260302_182241",19586,562684809
"Zurich",2026,2,724865,3442.37,1.56,-2.06,23.44,3.16,23.81,2.71,7.01,0.07,14.02,90.42,4.52,1.46,3.6,5635108.693,304589,5.41,64.12,2.21,7.54,26.13,40961,149437,2386,111805,6.72,"20260302_182241",19586,591300069
