"city","year","lts","found_routes","access_15min_vol"
"jinan",16,1,18907,11686014
"jinan",18,1,19249,16299391
"jinan",20,1,19853,18904451
"jinan",22,1,19879,19260908
"jinan",24,1,19881,18830075
"jinan",26,1,19887,19269794
