"city","year","lts","found_routes","access_15min_vol"
"puebla",16,1,19774,8492270
"puebla",18,1,19834,8209948
"puebla",20,1,19887,8859645
"puebla",22,1,19720,11043677
"puebla",24,1,19784,11056334
"puebla",26,1,19771,10966491
