"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Sydney",2016,1,4135711,4053.3,1.66,0,32.36,1.94,19.77,13.61,2.61,0.64,2.91,71.43,1,10.05,17.51,5888098.726,241117,4.09,50.4,2.01,18.21,29.38,143682,46808,10922,39705,2.81,"20260303_055229",19841,15546081
"Sydney",2016,2,4135711,4065.17,1.66,0,31.56,1.99,20.63,13.75,3.18,0.7,3,69.2,4.28,9.72,16.8,5888098.726,241117,4.09,50.4,2.01,18.21,29.38,143682,46808,10922,39705,2.81,"20260303_055229",19855,16429958
"Sydney",2019,1,4135711,4058.18,1.66,0.12,30.84,2.66,27.99,14.03,2.85,5.4,5.7,75.99,2.09,8.06,13.86,6111482.965,372850,6.1,54.13,3.95,15.87,26.05,151908,53671,106643,60628,2.81,"20260303_055229",19814,17211327
"Sydney",2019,2,4135711,4049.48,1.65,-0.39,29.42,2.69,28.64,14.09,3.49,5.71,5.35,71.42,8.04,7.63,12.9,6111482.965,372850,6.1,54.13,3.95,15.87,26.05,151908,53671,106643,60628,2.81,"20260303_055229",19824,19854838
"Sydney",2021,1,4135711,4031.89,1.64,-0.53,29.63,2.82,31.02,18.49,2.79,6.17,3.57,79.13,2,7.07,11.78,6336313.824,411169,6.49,56.63,4.09,14.76,24.52,193231,54415,120577,42945,2.81,"20260303_055229",19827,18733625
"Sydney",2021,2,4135711,4015.56,1.63,-1.22,28.25,2.78,31.49,18.08,3.52,6.57,3.31,74.31,7.94,6.75,10.99,6336313.824,411169,6.49,56.63,4.09,14.76,24.52,193231,54415,120577,42945,2.81,"20260303_055229",19840,21563820
"Sydney",2024,1,4135711,3984.28,1.62,-1.7,27.26,2.88,35.94,24.16,1.64,8.21,1.93,87.27,1.28,4.36,7.09,6579707.04,485144,7.37,64.64,4.01,11.88,19.47,238330,53002,163787,30025,2.81,"20260303_055229",19417,22183411
"Sydney",2024,2,4135711,3962.69,1.61,-2.52,26.2,2.87,36.23,23.08,2.5,8.77,1.86,81.95,7.01,4.29,6.75,6579707.04,485144,7.37,64.64,4.01,11.88,19.47,238330,53002,163787,30025,2.81,"20260303_055229",19600,24629378
"Sydney",2026,1,4135711,3967.05,1.61,-2.13,26.63,2.99,36.68,26.01,1.23,7.94,1.5,89.59,1.4,3.59,5.42,6794440.947,509407,7.5,68.95,4.23,10.27,16.55,258898,52524,169934,28050,2.81,"20260303_055229",19553,22616653
"Sydney",2026,2,4135711,3941.69,1.6,-3.04,25.44,2.99,37.2,24.94,2.24,8.62,1.4,83.26,8.04,3.5,5.19,6794440.947,509407,7.5,68.95,4.23,10.27,16.55,258898,52524,169934,28050,2.81,"20260303_055229",19663,25272544
