"city","year","lts","population","avg_distance_m","avg_circuity","avg_dist_change_pct","avg_duration_min","avg_ci_interruptions","pct_ci_route","pct_ci_route_sep","pct_ci_route_paint","pct_ci_route_mixed","pct_ci_route_foot","pct_lts1","pct_lts2","pct_lts3","pct_lts4","total_road_m","total_ci_m","pct_ci_total","pct_lts1_total","pct_lts2_total","pct_lts3_total","pct_lts4_total","ci_type_sep_m","ci_type_paint_m","ci_type_mixed_m","ci_type_foot_m","processing_time_minutes","run_timestamp","found_routes","access_15min_vol"
"Montpellier",2016,1,287753,3793.2,1.73,0,29.86,1.68,23.15,19.28,2.88,0,0.99,73.23,0.85,11.55,14.36,4766749.523,212705,4.46,52.57,1.06,17.8,28.57,165165,34811,0,12729,5.09,"20260302_160344",19744,160342753
"Montpellier",2016,2,287753,3772.83,1.72,0,29.38,1.67,23.5,18.67,3.86,0,0.97,71.75,2.54,11.43,14.28,4766749.523,212705,4.46,52.57,1.06,17.8,28.57,165165,34811,0,12729,5.09,"20260302_160344",19744,167766739
"Montpellier",2019,1,287753,3747.74,1.7,-1.2,27.71,1.87,24.45,18.94,2.59,0,2.92,79.09,0.62,8.2,12.08,5244931.308,227780,4.34,55.98,0.87,13.94,29.21,168048,38479,0,21252,5.09,"20260302_160344",19759,189311051
"Montpellier",2019,2,287753,3738,1.69,-0.92,27.37,1.88,24.65,18.77,3,0,2.88,78.1,1.78,8.19,11.93,5244931.308,227780,4.34,55.98,0.87,13.94,29.21,168048,38479,0,21252,5.09,"20260302_160344",19761,193710775
"Montpellier",2021,1,287753,3694.3,1.67,-2.61,27.19,1.99,24.88,18.41,2.97,0.16,3.34,80.41,0.7,7.68,11.22,5478253.83,248935,4.54,57.87,0.98,13.04,28.12,175093,42145,11040,20657,5.09,"20260302_160344",19907,203007252
"Montpellier",2021,2,287753,3680.47,1.67,-2.45,26.77,2,25.03,18.21,3.45,0.18,3.19,79.07,2.32,7.61,11.01,5478253.83,248935,4.54,57.87,0.98,13.04,28.12,175093,42145,11040,20657,5.09,"20260302_160344",19908,208159393
"Montpellier",2024,1,287753,3702.27,1.67,-2.4,26.79,2.39,29.01,19.48,3.08,0.71,5.73,82.75,3.62,4.48,9.15,5731769.991,292431,5.1,60.53,4.31,7.94,27.21,176718,50608,15862,49243,5.09,"20260302_160344",19930,208199441
"Montpellier",2024,2,287753,3662.26,1.66,-2.93,24.85,2.4,29.06,18.92,4.65,0.54,4.95,75.38,11.77,4.27,8.58,5731769.991,292431,5.1,60.53,4.31,7.94,27.21,176718,50608,15862,49243,5.09,"20260302_160344",19934,245157831
"Montpellier",2026,1,287753,3684.21,1.67,-2.87,25.97,2.37,32.8,23.96,2.58,0.48,5.78,84.55,3.97,3.72,7.75,5908120.877,324853,5.5,61.76,5.55,6.46,26.23,214859,47311,12884,49799,5.09,"20260302_160344",19991,219853631
"Montpellier",2026,2,287753,3625.51,1.64,-3.9,23.83,2.41,32.71,22.61,4.35,0.44,5.3,76.23,13.13,3.54,7.09,5908120.877,324853,5.5,61.76,5.55,6.46,26.23,214859,47311,12884,49799,5.09,"20260302_160344",19997,278048538
