"city","year","lts","found_routes","access_15min_vol"
"ouagadougou",16,1,19946,3441960
"ouagadougou",18,1,19989,3922053
"ouagadougou",20,1,19994,3905403
"ouagadougou",22,1,19995,3927369
"ouagadougou",24,1,19994,3890945
"ouagadougou",26,1,19995,3896474
