"city","year","lts","found_routes","access_15min_vol"
"callao",16,1,19578,9999907
"callao",18,1,19602,10212871
"callao",20,1,19457,10152009
"callao",22,1,19466,11470780
"callao",24,1,19705,11074232
"callao",26,1,19480,11282639
