"city","year","lts","found_routes","access_15min_vol"
"budapest",16,1,20000,42846175
"budapest",18,1,20000,45837581
"budapest",20,1,19934,46407253
"budapest",22,1,19934,46779408
"budapest",24,1,19978,49732956
"budapest",26,1,19857,47829834
